,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,31,0,24,-1,85,11,0,0,-1,0,226  
1,Bhira,40,-,17,-,80,-,0,0,-4,0,490  
2,Dahanu,35,3,24,-1,75,1,0,0,0,0,200  
3,Goa(Dabolim),33,-,-,-,75,-,0,-,-,-,275  
4,Goa(Panjim),34,1,26,1,75,3,0,16,8,2,294  
5,Harnai,33,3,24,-2,65,-11,0,0,-3,0,252  
6,Mumbai (CLB),35,2,23,-3,81,8,0,0,-1,TR,216  
7,Mumbai (SCZ),33,0,23,-1,79,12,0,0,0,0,235  
8,Ratnagiri,32,0,25,-1,65,-8,0,0,-2,0,301  
9,Ahmednagar,33,-5,22,0,65,30,0,10,2,2,62   
10,Jalgaon,40,-2,25,0,43,2,0,3,-5,TR,75   
11,Jeur,-,-,26,3,70,23,0,5,-5,TR,62   
12,Kolhapur,36,-1,23,1,85,20,0,52,27,5,107  
13,Mahabaleshwar,32,3,19,0,45,3,0,13,-11,1,582  
14,Malegaon,40,0,23,0,45,11,0,0,-3,0,56   
15,Nasik,38,1,22,2,55,4,0,0,-7,0,68   
16,Pune,38,1,20,0,60,16,0,0,-11,4,74   
17,Pune AP(LHG),39,-,21,-,57,-,0,0,-11,0,-
18,Sangli,37,-1,23,-3,80,14,0,11,-8,5,67   
19,Satara,38,-,21,-,57,-,0,3,-10,1,96   
20,Solapur,38,-2,25,0,55,12,0,14,0,1,76   
21,Aurangabad,37,-2,23,0,65,27,0,17,7,2,77   
22,Nanded,39,-2,23,-1,80,41,3,17,-2,2,94   
23,Osmanabad,36,-,22,-,70,-,0,20,-1,3,82   
24,Parbhani,37,-3,22,-3,53,14,0,7,-11,2,97   
25,Akola,39,-2,25,0,57,26,0,20,5,2,83   
26,Amravati,36,-4,21,-5,57,26,0,-,-,-,89   
27,Brahmapuri,35,-5,23,-2,70,23,TR,-,-,-,139  
28,Buldhana,39,2,24,-1,57,17,0,-,-,-,85   
29,Chandrapur,36,-5,25,-1,75,35,0,-,-,-,128  
30,Nagpur,34,-6,23,-2,75,39,0,66,34,7,113  
31,Wardha,35,-7,25,0,90,60,0,-,-,-,109  
32,Yeotmal,36,-4,21,-5,65,28,0,-,-,-,109  
33,Ahmedabad,41,1,22,-2,23,-29,0,0,-2,0,78   
34,Delhi (PLM),37,0,21,-1,32,1,0,10,2,2,75   
35,Delhi (SFD),37,0,20,0,50,9,0,12,-8,4,78   
36,Bangalore A.P,30,-3,19,-2,95,24,110,151,117,17,-
37,Hyderabad,32,-5,21,-3,75,24,0,8,-24,3,82   
