,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,33,2,26,1,85,11,0,0,-1,0,226  
1,Bhira,41,-,22,-,70,-,0,0,-4,0,490  
2,Dahanu,33,1,25,0,80,6,0,0,0,0,200  
3,Goa(Dabolim),33,-,24,-,70,-,0,24,21,2,275  
4,Goa(Panjim),34,1,26,0,70,-2,0,16,8,1.56,294  
5,Harnai,31,1,26,0,65,-11,0,0,-3,0,252  
6,Mumbai (CLB),34,1,26,0,79,6,0,0,-1,0.01,216  
7,Mumbai (SCZ),33,0,25,1,79,12,0,0,0,0.0,235  
8,Ratnagiri,33,1,26,0,75,2,0,0,-2,0,301  
9,Ahmednagar,37,-1,21,-1,55,20,0,10,2,2,62   
10,Jalgaon,41,-1,25,0,40,-1,0,3,-5,TR,75   
11,Kolhapur,36,-1,23,-2,80,39,TR,53,27,5,107  
12,Mahabaleshwar,32,3,19,0,70,28,0,13,-11,1,582  
13,Malegaon,40,0,23,0,43,9,0,0,-3,0,56   
14,Nasik,38,1,21,1,55,4,0,0,-7,0,68   
15,Pune,37,0,23,3,57,13,0,0,-11,TR,74   
16,Pune AP(LHG),38,-,24,-,60,-,0,0,-11,0,-
17,Sangli,38,0,23,-3,80,14,0,11,-11,5,67   
18,Satara,38,-,23,-,65,-,0,3,-10,1,96   
19,Solapur,38,-2,24,-1,57,14,0,14,0,1,76   
20,Aurangabad,35,-4,22,-1,60,22,0,17,7,2,77   
21,Nanded,37,-4,24,0,70,31,0,17,-2,2,94   
22,Osmanabad,35,-,21,-,50,-,0,20,-1,3,82   
23,Parbhani,37,-3,23,-2,50,11,0,7,-11,2,97   
24,Akola,39,-2,23,-2,50,19,8,28,13,3,83   
25,Amravati,38,2,20,-6,39,8,0,9,-,1,89   
26,Brahmapuri,37,-3,24,-1,73,26,0,41,-,3,139  
27,Buldhana,37,0,26,1,46,6,0,0,-,0,85   
28,Chandrapur,38,-3,25,-1,70,30,0,55,-,6,128  
29,Nagpur,36,-4,21,-4,50,14,0,69,34,7,113  
30,Wardha,37,-5,23,-3,77,47,0,68,-,7,109  
31,Yeotmal,-,-,24,-,58,21,0,27,-,3,109  
32,Ahmedabad,42,2,23,-1,23,-29,0,0,-2,0.0,78   
33,Delhi (PLM),38,1,23,1,32,1,0,10,2,2,75   
34,Delhi (SFD),37,0,22,2,43,2,0,12,-8,4,78   
35,Bangalore A.P,28,-5,20,-1,85,14,11,161,127,18,-
36,Hyderabad,35,-2,23,-1,65,14,0,8,-25,3,82   
