,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,27,2,25,0,98,9,29,1799,67,181,226  
1,Bhira,25,-,17,-,90,-,-,-,-,-,490  
2,Dahanu,27,-2,25,0,98,7,110,1141,-49,122,200  
3,Goa(Dabolim),27,-,24,-,90,-,10,1806,91,183,275  
4,Goa(Panjim),28,-1,25,1,95,8,13,1688,-211,170.44,294  
5,Harnai,26,-2,24,0,98,9,123,2389,849,239,252  
6,Mumbai (CLB),26,-3,24,-1,93,7,103,1848,537,184.90,216  
7,Mumbai (SCZ),28,-1,24,-1,95,8,66,2091,707,209.07,235  
8,Ratnagiri,26,-2,23,-1,98,9,79,3079,1212,308,301  
9,Ahmednagar,27,-2,22,1,98,18,0,17,-191,3,62   
10,Jalgaon,32,1,24,0,85,-2,13,278,-77,28,75   
11,Kolhapur,25,-2,21,0,90,2,3,478,-29,56,107  
12,Mahabaleshwar,19,0,17,0,100,5,90,3475,216,350,582  
13,Malegaon,31,1,24,1,85,8,0,94,-139,9,56   
14,Nasik,26,-2,21,-1,98,10,10,259,-41,26,68   
15,Pune,27,0,22,1,85,1,4,473,145,50,74   
16,Pune AP(LHG),28,-,22,-,90,-,4,286,23,29,-
17,Sangli,27,0,22,1,98,14,1,165,-63,24,67   
18,Satara,25,-,21,-,90,-,3,261,-187,28,96   
19,Solapur,30,-1,22,0,85,5,15,337,78,41,76   
20,Aurangabad,30,1,22,0,90,5,3,355,45,39,77   
21,Nanded,33,2,21,-1,95,12,7,186,-219,21,94   
22,Osmanabad,29,-,19,-,90,-,2,285,-78,34,82   
23,Parbhani,32,1,-,,-,-,-,-,-,-,97   
24,Akola,34,4,24,2,75,10,0,351,-,-,83   
25,Nagpur,-,-,25,-,85,-2,0,350,-132,43,113  
26,Ahmedabad,35,3,26,1,92,6,0,315,-81,31.55,78   
27,Delhi (PLM),9,5,39,3,86,6,0,272,-167,15,75   
28,Delhi (SFD),37,3,29,2,70,-8,0,124,-139,19,78   
29,Bangalore A.P,28,0,19,0,90,5,1,210,43,52,-
30,Hyderabad,31,2,21,-1,85,1,0,211,-67,25,82   
