,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,29,0,25,0,85,0,23,1901,489,191,226  
1,Bhira,-,-,17,-,98,-,68,1917,-1114,192,490  
2,Dahanu,31,2,25,0,98,8,32,1274,5,135,200  
3,Goa(Dabolim),27,-,-,-,-,-,-,-,-,-,275  
4,Goa(Panjim),30,-3,25,1,95,8,9,1963,-22,197.98,294  
5,Harnai,29,1,25,1,95,6,8,2574,945,257,252  
6,Mumbai (CLB),29,-1,25,0,90,5,8,1897,519,189.83,216  
7,Mumbai (SCZ),29,0,25,0,86,-1,4,2124,656,212.37,235  
8,Ratnagiri,29,1,25,1,95,6,5,3366,1395,337,301  
9,Ahmednagar,27,-2,22,1,85,5,0,17,-209,3,62   
10,Jalgaon,28,-3,22,-2,85,-2,2,288,-104,29,75   
11,Kolhapur,26,-2,22,1,95,8,9,512,-34,59,107  
12,Mahabaleshwar,20,1,18,2,100,6,29,3709,164,373,582  
13,Malegaon,30,1,22,-1,90,13,0,100,-151,10,56   
14,Nasik,27,0,22,0,98,11,5,272,-49,27,68   
15,Pune,28,-1,23,1,90,6,3,484,135,51,74   
16,Pune AP(LHG),27,-,22,-,90,-,1,292,7,29,-
17,Sangli,28,0,23,2,98,11,1,184,-59,26,67   
18,Satara,27,-,21,-,98,-,4,277,-200,30,96   
19,Solapur,32,1,24,2,85,6,0,34,65,41,76   
20,Aurangabad,26,-3,22,0,98,13,0,36,25,40,77   
21,Nanded,-,-,28,-,98,17,0,199,-230,22,94   
22,Osmanabad,-,-,20,-,90,-,0,287,-78,34,82   
23,Parbhani,29,-2,23,0,80,-2,0,391,-45,45,97   
24,Akola,29,-2,23,-1,85,3,2,259,-51,39,83   
25,Amravati,25,-5,21,-2,90,7,11,-,-,-,89   
26,Brahmapuri,28,-2,24,0,90,1,9,-,-,-,139  
27,Buldhana,27,0,22,1,85,-3,0,-,-,-,85   
28,Chandrapur,29,-2,26,2,98,15,1,-,-,-,128  
29,Nagpur,27,-3,24,0,98,13,15,439,-94,-,113  
30,Wardha,29,-2,24,-3,90,8,1,-,-,-,109  
31,Yeotmal,27,-2,18,-4,90,3,1,-,-,-,109  
32,Ahmedabad,33,2,26,1,85,0,0,318,-104,31.8,78   
33,Delhi (PLM),34,0,28,2,80,1,4,110,-217,15,75   
34,Delhi (SFD),33,-1,28,1,90,13,1,125,-173,19,78   
35,Bangalore A.P,29,1,20,1,90,5,2,216,37,52,-
36,Hyderabad,31,1,21,-1,80,-2,5,218,-81,25,82   
