,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,33,3,22,3,90,22,0,25,-75,273,226  
1,Bhira,-,-,15,-,90,-,0,195,24,413,490  
2,Dahanu,30,-1,21,2,75,4,0,25,-41,219,200  
3,Goa(Dabolim),32,-,23,-,90,-,0,26,-126,301,275  
4,Goa(Panjim),32,0,22,0,90,17,0,50,-112,301.82,294  
5,Harnai,30,0,24,0,75,17,0,124,5,363,252  
6,Mumbai (CLB),32,0,23,1,95,24,0,66,-19,294.52,216  
7,Mumbai (SCZ),32,-1,20,2,91,29,0,120,25,327.49,235  
8,Ratnagiri,34,2,20,0,80,18,0,107,-50,446,301  
9,Ahmednagar,34,5,12,-1,90,32,0,113,-94,16,62   
10,Jalgaon,36,5,12,-1,-,-,0,0,-61,49,75   
11,Kolhapur,33,3,19,4,80,18,0,112,-33,102,107  
12,Mahabaleshwar,29,5,17,3,60,2,0,120,-67,654,582  
13,Malegaon,34,4,14,2,15,8,0,16,-62,36,56   
14,Nasik,34,5,13,1,80,18,0,52,-25,62,68   
15,Pune,33,4,16,5,90,27,0,-,-,-,74   
16,Pune AP(LHG),34,-,17,-,89,-,0,158,45,99,-
17,Sangli,34,4,17,2,75,20,0,153,57,73,67   
18,Satara,35,-,15,-,90,-,0,111,-31,68,96   
19,Solapur,34,4,18,2,57,2,0,130,4,68,76   
20,Aurangabad,33,4,15,4,65,10,0,69,-24,76,77   
21,Nanded,33,3,17,4,75,12,0,79,-72,36,94   
22,Osmanabad,34,-,16,-,70,-,0,61,-49,62,82   
23,Parbhani,33,3,16,3,70,14,0,25,-70,68,97   
24,Akola,36,6,15,2,70,10,0,2,-68,71,83   
25,Amravati,33,4,17,1,65,15,0,-,-,-,89   
26,Brahmapuri,31,2,18,4,60,-14,0,-,-,-,139  
27,Buldhana,31,3,18,2,55,2,0,-,-,-,85   
28,Chandrapur,32,3,18,5,85,10,0,-,-,-,128  
29,Nagpur,31,2,17,4,80,17,0,1,-84,100,113  
30,Wardha,32,3,17,3,85,34,0,-,-,-,109  
31,Ahmedabad,34,3,17,3,69,14,0,0,-27,72.73,78   
32,Delhi (PLM),30,5,15,6,65,7,0,0,-29,57,75   
33,Delhi (SFD),29,5,13,5,95,22,0,0,-26,55,78   
34,Bangalore A.P,28,2,15,-1,95,17,0,185,-68,81,-
35,Hyderabad,33,5,17,3,65,-4,0,39,-66,58,82   
