,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,35,4,-,,-,-,-,-,-,-,226  
1,Bhira,35,-,17,-,57,-,0,195,59,413,490  
2,Dahanu,36,4,22,1,57,-18,0,25,-28,219,200  
3,Goa(Dabolim),33,-,25,-,80,-,0,13,-113,300,275  
4,Goa(Panjim),34,2,25,3,75,0,0,42,-91,301.10,294  
5,Harnai,35,4,25,1,60,-5,0,124,26,363,252  
6,Mumbai (CLB),35,3,25,1,87,12,0,66,-9,294.52,216  
7,Mumbai (SCZ),35,2,23,2,69,4,0,120,37,327.49,235  
8,Ratnagiri,33,1,23,1,62,-8,0,101,-26,446,301  
9,Ahmednagar,33,3,-,,-,-,-,-,-,-,62   
10,Jalgaon,34,1,13,-3,38,-25,0,0,-45,49,75   
11,Kolhapur,31,1,21,3,80,9,0,112,-6,102,107  
12,Mahabaleshwar,26,2,16,1,90,23,0,120,-33,654,582  
13,Malegaon,32,0,15,-1,70,11,0,16,-41,96,56   
14,Nasik,32,1,15,0,47,-18,0,52,-7,62,68   
15,Pune,31,1,16,1,70,2,0,158,69,99,74   
16,Pune AP(LHG),31,-,18,-,70,-,0,153,79,73,-
17,Sangli,32,2,23,5,80,12,0,25,-90,46,67   
18,Satara,33,-,18,-,80,-,0,111,1,68,96   
19,Solapur,32,1,21,3,70,10,0,180,21,68,76   
20,Aurangabad,31,1,17,3,65,8,0,69,7,76,77   
21,Nanded,-,-,19,-,65,2,0,7,-57,36,94   
22,Osmanabad,36,-,17,-,75,-,0,61,-37,62,82   
23,Parbhani,-,-,16,-,65,7,0,25,-55,68,97   
24,Akola,34,2,15,-2,45,-16,0,1,-46,71,83   
25,Amravati,34,3,18,-1,65,14,0,-,-,-,89   
26,Brahmapuri,-,-,18,-,70,-5,0,-,-,-,139  
27,Buldhana,31,2,19,1,55,-3,0,-,-,-,85   
28,Chandrapur,-,-,17,-,90,17,0,-,-,-,128  
29,Nagpur,32,1,15,-1,57,-5,0,1,-65,99,113  
30,Wardha,33,-1,-,,-,-,-,-,-,-,109  
31,Ahmedabad,35,1,22,4,60,5,0,0,-18,72.73,78   
32,Delhi (PLM),33,3,18,4,85,37,0,0,-22,57,75   
33,Delhi (SFD),32,2,17,3,85,20,0,0,-22,57,78   
34,Bangalore A.P,27,-1,19,1,95,-18,29,-,-,-,-
35,Hyderabad,31,2,20,3,65,-4,0,40,-46,58,82   
