,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,36,5,20,-1,70,2,0,25,-69,273,226  
1,Bhira,35,-,13,-,85,-,0,195,39,413,490  
2,Dahanu,-,-,20,-,65,2,0,25,-34,219,200  
3,Goa(Dabolim),-,-,22,-,80,-,0,13,-129,300,275  
4,Goa(Panjim),34,2,21,-1,67,-1,0,42,-106,301.1,294  
5,Harnai,35,4,23,-1,43,-16,0,124,16,363,252  
6,Mumbai (CLB),36,4,23,0,71,-1,0,66,-15,294.52,216  
7,Mumbai (SCZ),35,2,21,-2,49,-23,0,120,30,327.49,235  
8,Ratnagiri,35,3,21,0,50,-14,0,101,-46,446,301  
9,Ahmednagar,33,3,10,-5,80,16,0,19,-78,16,62   
10,Jalgaon,34,2,9,-5,45,-16,0,0,-49,49,75   
11,Kolhapur,32,2,17,1,53,-12,0,112,-23,102,107  
12,Mahabaleshwar,26,-,15,-,45,-,0,120,-53,654,582  
13,Malegaon,31,0,13,-1,60,3,0,16,-49,36,56   
14,Nasik,-,-,10,-,55,-2,0,52,-15,61,68   
15,Pune,31,1,-,,-,-,-,-,-,-,74   
16,Pune AP(LHG),31,-,13,-,53,-,0,153,69,73,-
17,Sangli,32,2,19,2,50,-14,0,25,-96,46,67   
18,Satara,32,-,13,-,-,-,0,111,-17,68,96   
19,Solapur,33,2,16,-1,32,-24,0,130,10,68,76   
20,Aurangabad,32,2,14,2,53,-3,0,69,-4,76,77   
21,Nanded,33,2,13,-2,70,8,0,7,-62,36,94   
22,Osmanabad,-,-,11,-,45,-,0,61,-45,62,82   
23,Parbhani,32,2,11,-3,50,-4,0,25,-60,68,97   
24,Akola,34,4,13,-1,55,1,0,1,-53,71,83   
25,Amravati,33,3,15,-2,47,-1,0,-,-,-,89   
26,Brahmapuri,33,3,11,-5,26,-,0,-,-,-,139  
27,Chandrapur,-,-,15,-,85,-,0,-,-,-,128  
28,Nagpur,32,2,15,1,65,6,0,1,-69,99,113  
29,Wardha,33,2,14,-2,70,21,0,-,-,-,109  
30,Ahmedabad,34,1,16,0,70,18,0,0,-21,72.73,78   
31,Delhi (PLM),30,3,15,4,70,3,0,0,-24,57,75   
32,Delhi (SFD),29,1,15,4,80,31,0,0,-23,55,78   
33,Bangalore A.P,28,2,17,0,85,7,0,146,-86,81,-
34,Hyderabad,31,5,15,-1,40,-28,0,40,-57,59,82   
