,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,30,-1,24,2,90,18,0,0,0,0,226  
1,Bhira,39,-,16,-,90,-,0,0,0,0,490  
2,Dahanu,32,1,21,-1,57,-2,0,0,0,0,200  
3,Goa(Dabolim),32,-,24,-,85,-,0,0,0,0,275  
4,Goa(Panjim),33,1,24,0,85,12,0,0,-1,0.0,294  
5,Harnai,29,0,25,0,85,13,0,0,0,0,252  
6,Mumbai (CLB),32,1,25,1,95,23,0,0,0,0.01,216  
7,Mumbai (SCZ),33,0,23,1,84,18,0,0,0,0.0,235  
8,Ratnagiri,31,-1,24,0,85,11,0,0,0,0,301  
9,Ahmednagar,37,0,15,-4,45,12,0,0,-3,1,62   
10,Jalgaon,40,2,14,-6,30,-12,0,3,-2,TR,75   
11,Jeur,36,-3,21,0,50,13,0,0,-3,0,62   
12,Kolhapur,37,0,22,2,75,18,0,0,-4,0,107  
13,Mahabaleshwar,30,1,19,1,37,1,0,6,0,1,582  
14,Malegaon,39,1,19,0,57,23,0,0,-1,0,56   
15,Nasik,36,0,15,-2,45,-4,0,0,-3,0,68   
16,Pune,35,-1,18,1,55,12,0,0,-2,TR,74   
17,Pune AP(LHG),37,-,20,-,45,-,0,0,-5,0,-
18,Sangli,39,2,22,2,80,24,0,0,-2,3,67   
19,Satara,38,-,19,-,80,-,0,3,1,TR,96   
20,Solapur,38,0,23,1,37,0,0,0,-4,0,76   
21,Aurangabad,36,-1,18,-1,25,-11,0,10,5,1,77   
22,Nanded,37,-2,22,1,57,15,0,6,-2,1,94   
23,Osmanabad,36,-,19,-,50,-,0,1,-1,1,82   
24,Parbhani,38,0,21,-1,43,-9,0,0,-10,1,97   
25,Akola,39,0,18,-3,35,3,0,5,-5,TR,83   
26,Amravati,37,-1,16,-7,53,22,0,-,-,-,89   
27,Brahmapuri,37,0,22,1,70,19,0,-,-,-,139  
28,Buldhana,36,1,-,,-,-,-,-,-,-,85   
29,Nagpur,37,-1,17,-4,30,-8,0,0,-17,TR,113  
30,Wardha,38,1,19,-4,50,17,0,-,-,-,109  
31,Yeotmal,36,-2,16,-7,25,-12,0,-,-,-,109  
32,Ahmedabad,39,2,21,1,37,-10,0,0,-1,0.0,78   
33,Hyderabad,31,-5,19,-2,57,5,2,2,-9,3,82   
