,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,31,0,25,-1,98,15,36,166,78,17,226  
1,Bhira,29,-,19,-,95,-,0,-,-,-,490  
2,Dahanu,36,4,27,0,90,5,0,22,-29,2,200  
3,Goa(Dabolim),36,4,27,0,90,5,0,22,-29,2,275  
4,Goa(Panjim),27,-4,23,-2,87,2,39,240,43,25.65,294  
5,Harnai,-,-,25,-,95,-,37,192,70,19,252  
6,Mumbai (CLB),31,-1,25,-1,92,13,38,117,33,11.77,216  
7,Mumbai (SCZ),34,2,25,-1,95,16,58,232,153,23.22,235  
8,Ratnagiri,26,-5,23,-2,95,11,144,464,325,47,301  
9,Ahmednagar,33,-1,22,-1,85,16,0,0,-35,2,62   
10,Jalgaon,40,1,24,-2,70,0,0,47,23,1,75   
11,Jeur,28,-7,24,1,85,10,0,7,-32,1,62   
12,Kolhapur,27,-4,21,-1,95,14,42,120,85,20,107  
13,Mahabaleshwar,20,-3,18,1,100,8,37,165,41,19,582  
14,Malegaon,40,3,25,1,65,1,0,21,0,0,56   
15,Nasik,34,1,23,0,75,1,0,71,63,7,68   
16,Pune,27,-6,23,0,95,26,45,190,139,22,74   
17,Pune AP(LHG),28,-,23,-,100,-,34,94,56,9,-
18,Sangli,27,-5,22,0,90,10,13,28,-21,11,67   
19,Satara,28,-,21,-,85,-,5,68,-3,9,96   
20,Solapur,31,-5,23,-1,75,5,0,13,-30,8,76   
21,Aurangabad,34,-2,24,0,75,5,0,64,36,10,77   
22,Nanded,34,-4,25,1,80,15,0,14,-14,4,94   
23,Osmanabad,29,-,17,-,80,-,0,9,9,6,82   
24,Parbhani,36-,2,25,0,70,1,0,6,-29,6,97   
25,Akola,39,1,25,-2,60,-3,0,77,77,11,83   
26,Amravati,37,-1,22,-4,65,4,0,-,-,-,89   
27,Brahmapuri,38,-1,30,3,53,10,0,-,-,-,139  
28,Buldhana,38,3,24,0,75,3,0,-,-,-,85   
29,Chandrapur,-,-,28,-,65,5,0,-,-,-,128  
30,Nagpur,37,-2,27,0,63,8,0,31,7,11,113  
31,Wardha,37,-2,27,-1,80,16,0,-,-,-,109  
32,Yeotmal,35,-3,24,-2,85,19,0,-,-,-,109  
33,Ahmedabad,39,0,28,1,67,-9,0,15,1,1.46,78   
34,Delhi (PLM),39,-1,21,-8,85,40,15,15,7,6,75   
35,Delhi (SFD),38,3,21,-7,85,28,10,10,1,7,78   
36,Bangalore A.P,30,0,21,1,75,-4,0,39,8,35,-
37,Hyderabad,35,0,23,-1,75,7,0,9,-13,4,82   
