,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,30,1,25,0,90,3,65,1539,279,155,226  
1,Bhira,27,-,17,-,90,-,181,-,-,-,490  
2,Dahanu,30,1,26,0,95,4,75,856,-271,94,200  
3,Goa(Dabolim),25,-,25,-,95,-,66,1703,62,173,275  
4,Goa(Panjim),27,-2,23,-1,95,8,51,1617,-191,163.38,294  
5,Harnai,28,0,23,-2,95,6,127,1928,475,193,252  
6,Mumbai (CLB),31,1,27,2,94,8,66,1471,229,147.23,216  
7,Mumbai (SCZ),31,2,24,-1,95,8,98,1760,457,175.97,235  
8,Ratnagiri,27,1,23,-2,100,11,149,2670,900,267,301  
9,Ahmednagar,31,2,21,0,85,5,0,17,-182,3,62   
10,Jalgaon,31,0,24,0,90,3,0,222,-113,23,75   
11,Jeur,30,-1,24,2,70,-12,0,21,-175,3,62   
12,Kolhapur,27,1,21,0,90,-1,4,463,-16,54,107  
13,Mahabaleshwar,21,2,16,-1,100,5,92,3255,243,328,582  
14,Malegaon,31,1,22,-1,80,3,0,91,-127,9,56   
15,Nasik,28,1,22,0,95,8,2,243,-33,24,68   
16,Pune,30,2,21,-1,85,0,24,452,141,48,74   
17,Pune AP(LHG),30,-,21,-,85,-,15,-,-,-,-
18,Sangli,29,1,21,0,90,2,1,163,-58,24,67   
19,Satara,28,-,20,-,90,-,4,253,-176,28,96   
20,Solapur,33,2,22,0,85,5,2,295,51,36,76   
21,Aurangabad,30,1,23,1,85,0,0,351,63,38,77   
22,Nanded,30,-1,23,1,95,13,9,179,-195,20,94   
23,Osmanabad,30,-,19,-,100,-,48,266,-78,32,82   
24,Parbhani,32,1,24,2,85,2,0,345,-25,40,97   
25,Akola,33,2,24,0,85,2,0,347,347,38,83   
26,Amravati,32,-,-,-,-,-,-,-,-,-,89   
27,Brahmapuri,35,6,27,3,75,15,0,-,-,-,139  
28,Buldhana,30,-,-,-,-,-,-,-,-,-,85   
29,Chandrapur,35,-,-,-,-,-,-,-,-,-,128  
30,Nagpur,34,4,25,1,80,-6,0,347,-107,43,113  
31,Wardha,33,2,-,,-,-,-,-,-,-,109  
32,Yeotmal,31,2,-,,-,-,-,-,-,-,109  
33,Ahmedabad,33,1,26,1,90,3,0,367,-71,29.61,78   
34,Delhi (PLM),34,-1,26,0,85,6,0,105,-136,15,75   
35,Delhi (SFD),34,0,27,0,85,8,4,124,-114,19,78   
36,Bangalore A.P,29,2,19,0,90,4,7,209,45,52,-
37,Hyderabad,33,4,22,0,85,1,1,210,-51,25,82   
