,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,29,0,27,2,90,3,6,2619,688,263,226  
1,Bhira,25,-,19,-,95,-,31,3602,-769,360,490  
2,Dahanu,31,2,27,,90,-,TR,1950,205,203,200  
3,Goa(Dabolim),27,-,24,-,90,-,75,2681,536,289,275  
4,Goa(Panjim),27,-2,24,0,94,7,35,2776,272,279.26,294  
5,Harnai,29,1,26,2,90,5,TR,3435,1257,343,252  
6,Mumbai (CLB),29,-1,27,2,89,4,2,2704,849,270.44,216  
7,Mumbai (SCZ),30,1,26,2,86,-1,3,3023,992,302.34,235  
8,Ratnagiri,28,-1,24,0,90,1,14,4289,1667,429,301  
9,Ahmednagar,29,-1,-,,85,3,0,106,-219,12,62   
10,Jalgaon,32,1,23,0,80,-7,2,473,-128,48,75   
11,Kolhapur,27,-1,22,2,95,7,23,805,71,89,107  
12,Mahabaleshwar,19,-1,17,1,100,3,66,6204,967,623,582  
13,Malegaon,-,-,23,-,85,7,0,317,-48,31,56   
14,Nasik,28,0,22,1,85,-1,0,440,-22,53,68   
15,Pune,28,0,22,1,85,4,5,712,252,74,74   
16,Pune AP(LHG),28,-,22,-,85,-,6,508,127,51,-
17,Sangli,27,-4,22,0,95,14,3,295,-34,37,67   
18,Satara,25,-,21,-,85,-,2,535,-88,56,96   
19,Solapur,31,0,22,0,75,-6,TR,474,51,54,76   
20,Aurangabad,29,0,22,1,95,13,16,649,133,68,77   
21,Nanded,31,0,21,-1,85,3,3,324,-367,35,94   
22,Osmanabad,27,-,18,-,90,-,2,497,-25,55,82   
23,Parbhani,30,-1,22,0,75,-7,0,515,-175,60,97   
24,Akola,31,0,23,0,85,3,TR,550,-54,60,83   
25,Amravati,28,-2,22,-1,90,7,0,-,-,-,89   
26,Brahmapuri,25,-5,23,0,85,2,39,-,-,-,139  
27,Buldhana,29,1,-,,-,-,-,-,-,-,85   
28,Chandrapur,-,-,24,-,95,11,58,-,-,-,128  
29,Nagpur,29,-2,23,0,95,13,11,809,-90,89,113  
30,Wardha,29,-3,23,1,100,19,3,-,-,-,109  
31,Yeotmal,29,-1,17,-5,90,4,2,-,-,-,109  
32,Ahmedabad,27,-6,25,1,95,13,9,702,34,70.21,78   
33,Delhi (PLM),35,1,26,1,85,13,8,-,-,-,75   
34,Delhi (SFD),32,-2,26,2,90,12,TR,370,-120,43,78   
35,Bangalore A.P,28,0,19,0,85,2,0,389,110,70,-
36,Hyderabad,31,1,23,1,80,-3,6,470,34,50,82   
