,0,1,2,3,4,5,6,7,8,9,10,11
0,Bhira,35,-,16,-,70,-,0,184,59,411,490  
1,Dahanu,36,4,22,0,50,-24,0,25,-26,219,200  
2,Goa(Panjim),35,3,24,1,77,-6,11,27,-91,299.59,294  
3,Harnai,34,4,24,-1,47,26,0,106,15,361,252  
4,Mumbai (CLB),35,3,25,1,51,-27,0,66,-5,294.52,216  
5,Mumbai (SCZ),35,2,21,-1,43,-28,0,120,40,327.49,235  
6,Ratnagiri,34,3,23,0,60,-18,0,58,-61,441,301  
7,Ahmednagar,33,2,-,,-,-,-,-,-,-,62   
8,Jalgaon,35,1,13,-5,45,-22,0,0,-38,49,75   
9,Kolhapur,32,2,21,2,70,-8,0,112,11,102,107  
10,Mahabaleshwar,25,1,15,0,65,0,0,119,-21,653,582  
11,Malegaon,33,0,17,-1,85,23,0,16,-36,36,56   
12,Nasik,31,2,14,-2,57,0,0,52,0,61,68   
13,Pune,31,0,14,-3,60,-12,0,157,79,99,74   
14,Pune AP(LHG),31,-,15,-,55,-,0,153,87,73,-
15,Sangli,33,2,22,3,80,7,0,23,-74,46,67   
16,Satara,32,-,16,-,80,-,0,105,10,67,96   
17,Solapur,33,1,20,0,70,5,0,129,35,68,76   
18,Aurangabad,31,0,16,-1,65,7,0,69,15,76,77   
19,Nanded,33,0,-,,-,-,-,-,-,-,94   
20,Osmanabad,32,-,17,-,70,-,0,61,-26,62,82   
21,Parbhani,33,1,14,-5,47,-17,0,25,-49,68,97   
22,Akola,35,2,15,-4,60,-3,0,1,-40,71,83   
23,Amravati,36,4,19,-1,70,14,0,-,-,-,89   
24,Chandrapur,32,1,18,-1,85,10,0,-,-,-,128  
25,Nagpur,34,2,17,-2,60,-8,0,1,-57,99,113  
26,Wardha,33,0,17,-2,85,32,0,-,-,-,109  
27,Yeotmal,33,2,16,-3,55,11,0,-,-,-,109  
28,Ahmedabad,36,1,19,-1,48,-12,0,0,-17,72.73,78   
29,Delhi (PLM),32,0,18,2,80,14,0,0,-19,57,75   
30,Delhi (SFD),31,-1,17,0,80,29,0,0,-21,57,78   
31,Bangalore A.P,29,1,18,-1,85,6,32,101,-75,76,-
32,Hyderabad,33,3,22,3,80,9,0,34,-33,58,82   
