,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,35,4,24,3,85,15,0,25,-65,273,226  
1,Bhira,37,-,16,-,85,-,0,195,57,413,490  
2,Dahanu,36,4,23,2,75,6,0,25,-29,219,200  
3,Goa(Dabolim),34,-,25,-,90,-,0,13,-115,300,275  
4,Goa(Panjim),34,2,25,3,94,21,0,42,-94,301.14,294  
5,Harnai,35,4,25,1,75,13,0,124,26,363,252  
6,Mumbai (CLB),35,3,25,2,90,16,0,66,-11,294.52,216  
7,Mumbai (SCZ),36,3,23,3,85,22,0,120,36,327.49,235  
8,Ratnagiri,35,3,23,1,85,17,0,101,-28,446,301  
9,Ahmednagar,35,5,15,-1,80,20,0,19,-65,16,62   
10,Jalgaon,35,2,11,-4,45,-17,0,0,-45,49,75   
11,Kolhapur,33,3,20,3,85,17,0,117,-9,102,107  
12,Mahabaleshwar,27,3,16,1,80,15,0,120,-37,654,582  
13,Malegaon,33,1,15,0,70,12,0,16,-42,36,56   
14,Nasik,33,2,14,0,65,-2,0,52,-8,62,68   
15,Pune,32,2,15,1,80,14,0,158,68,99,74   
16,Pune AP(LHG),33,-,17,-,75,-,0,153,77,73,-
17,Sangli,35,5,-,,-,-,-,-,-,-,67   
18,Satara,-,-,16,-,75,-,0,111,-3,68,96   
19,Solapur,34,3,17,-1,57,-2,0,130,20,68,76   
20,Aurangabad,32,2,16,2,57,1,0,69,6,76,77   
21,Nanded,32,0,17,1,85,22,0,7,-58,36,94   
22,Osmanabad,-,-,15,-,45,-,0,61,-40,62,82   
23,Parbhani,33,2,15,0,65,8,0,25,-56,68,97   
24,Akola,36,4,15,-1,50,-10,0,1,-46,71,83   
25,Amravati,34,3,18,0,57,8,0,-,-,-,89   
26,Brahmapuri,35,4,17,-1,60,-14,0,-,-,-,139  
27,Buldhana,33,4,18,0,55,-3,0,-,-,-,85   
28,Chandrapur,-,-,17,-,90,18,0,-,-,-,128  
29,Nagpur,34,3,16,1,65,5,0,1,-66,99,113  
30,Wardha,-,-,16,-,80,20,0,-,-,-,109  
31,Yeotmal,33,3,-,,-,-,-,-,-,-,109  
32,Ahmedabad,36,2,21,4,55,2,0,0,-18,72.73,78   
33,Delhi (PLM),30,0,17,4,70,5,0,0,-23,57,75   
34,Delhi (SFD),30,0,15,2,70,22,0,0,-22,57,78   
35,Bangalore A.P,28,0,17,-1,80,3,0,-,-,-,-
36,Hyderabad,32,3,17,0,67,-1,0,40,-48,58,82   
