,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,31,0,23,3,85,18,0,25,-74,273,226  
1,Bhira,38,-,15,-,100,-,0,195,26,413,490  
2,Dahanu,31,0,22,3,80,13,0,23,-41,219,200  
3,Goa(Panjim),33,-1,24,-2,96,23,0,50,-108,301.82,294  
4,Harnai,30,0,25,1,75,18,0,124,9,363,252  
5,Mumbai (CLB),33,1,24,2,96,25,0,66,-17,294.52,216  
6,Mumbai (SCZ),34,1,21,3,86,24,0,120,25,327.49,235  
7,Ratnagiri,33,1,23,2,90,28,0,107,-47,446,301  
8,Ahmednagar,33,4,12,-2,90,33,0,19,-90,16,62   
9,Jalgaon,33,2,10,-5,47,-14,0,0,-59,49,75   
10,Kolhapur,32,2,21,5,75,13,0,112,4,102,107  
11,Mahabaleshwar,26,2,16,2,90,31,0,120,-63,654,582  
12,Malegaon,31,1,16,3,75,19,0,16,-60,36,56   
13,Nasik,33,3,14,2,85,26,0,52,-24,62,68   
14,Pune,33,3,17,5,90,27,0,157,48,99,74   
15,Pune AP(LHG),33,-,18,-,70,-,0,94,59,73,-
16,Satara,33,-,17,-,95,-,0,111,-31,68,96   
17,Solapur,33,2,17,1,55,0,0,130,5,68,76   
18,Aurangabad,32,3,14,3,65,11,0,69,-22,76,77   
19,Nanded,32,1,-,,-,-,-,-,-,-,94   
20,Osmanabad,33,-,15,-,53,-,0,61,-49,62,82   
21,Parbhani,33,3,14,1,60,7,0,25,-67,68,97   
22,Akola,33,3,12,-2,55,-3,0,1,-67,71,83   
23,Amravati,32,3,16,0,53,6,0,-,-,-,89   
24,Brahmapuri,-,-,15,-,55,-17,0,-,-,-,139  
25,Buldhana,30,2,15,-1,75,23,0,-,-,-,85   
26,Chandrapur,31,2,15,2,80,8,0,-,-,-,128  
27,Nagpur,29,0,13,0,70,11,0,1,-80,99,113  
28,Wardha,31,1,15,0,70,21,0,-,-,-,109  
29,Yeotmal,30,1,16,1,65,14,0,-,-,-,109  
30,Ahmedabad,33,2,19,5,47,-8,0,0,-27,72.73,78   
31,Delhi (PLM),26,-3,12,3,85,16,0,0,-26,57,75   
32,Delhi (SFD),27,1,13,3,95,33,0,0,-24,55,78   
33,Bangalore A.P,28,2,18,2,95,18,0,146,-104,81,-
34,Hyderabad,33,5,16,1,55,-13,0,39,-65,59,82   
