,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,31,0,-,,-,-,-,-,-,-,226  
1,Bhira,25,-,-,,-,-,-,-,-,-,490  
2,Dahanu,33,1,26,0,85,-1,2,2,-134,8,200  
3,Goa(Dabolim),-,-,22,-,95,-,97,640,221,67,275  
4,Goa(Panjim),27,-3,23,-1,95,9,80,540,102,56,294  
5,Harnai,30,0,24,-2,85,-2,172,612,324,61,252  
6,Mumbai (CLB),32,0,26,0,89,9,17,421,193,42,216  
7,Mumbai (SCZ),32,0,25,-1,85,5,8,582,381,58,235  
8,Ratnagiri,26,-4,23,-2,95,10,203,842,478,85,301  
9,Jalgaon,37,-1,25,-1,60,-12,0,47,-1,5,75   
10,Jeur,32,-3,26,3,70,-5,0,7,-56,1,62   
11,Kolhapur,24,-6,21,-1,90,8,15,177,112,26,107  
12,Mahabaleshwar,20,-2,16,-1,100,5,204,698,404,73,582  
13,Malegaon,34,-2,25,1,75,8,0,21,-32,2,56   
14,Nasik,-,-,22,-,90,14,3,75,33,7,68   
15,Pune,29,-3,22,-1,90,19,5,238,159,27,74   
16,Pune AP(LHG),29,-,22,-,90,-,2,134,79,13,-
17,Sangli,27,-5,22,0,85,14,9,43,-29,12,67   
18,Satara,28,-,22,-,90,-,16,116,5,14,96   
19,Solapur,33,-2,-,,-,-,-,-,-,-,76   
20,Aurangabad,29,-6,23,0,80,4,TR,64,1,10,77   
21,Osmanabad,33,-,19,-,60,-,0,27,9,8,82   
22,Parbhani,35,-2,24,1,65,-7,0,6,-67,6,97   
23,Akola,-,-,25,-,50,-16,0,124,124,16,83   
24,Amravati,35,-2,23,-3,75,10,0,-,-,-,89   
25,Brahmapuri,-,-,27,-,60,-6,0,-,-,-,139  
26,Buldhana,-,-,23,-,75,0,0,-,-,-,85   
27,Chandrapur,26,-2,26,-1,75,11,6,-,-,-,128  
28,Nagpur,35,-3,26,-1,65,6,0,101,43,18,113  
29,Wardha,37,-1,25,-3,85,19,0,-,-,-,109  
30,Yeotmal,35,-2,19,-6,90,20,5,-,-,-,109  
31,Ahmedabad,39,1,29,2,70,-7,TR,15,-14,2,78   
32,Delhi (PLM),39,-1,28,-1,80,32,0,23,5,7,75   
33,Delhi (SFD),37,4,27,-1,75,25,0,50,29,11,78   
34,Bangalore A.P,30,0,20,0,85,5,0,44,-5,35,-
35,Hyderabad,35,1,22,-2,70,-1,3,19,-24,5,82   
