,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,28,0,-,,65,-4,0,-,-,-,226  
1,Bhira,35,-,11,-,95,-,0,-,-,-,490  
2,Dahanu,27,-1,22,5,33,-35,0,0,0,0,200  
3,Goa(Dabolim),33,-,-,-,-,-,-,-,-,-,275  
4,Goa(Panjim),34,3,19,0,75,-5,0,0,-1,0.0,294  
5,Harnai,30,2,22,0,60,1,0,0,0,0,252  
6,Mumbai (CLB),29,0,19,0,76,5,0,0,-1,0.0,216  
7,Mumbai (SCZ),31,0,16,0,78,15,0,0,-1,0.0,235  
8,Ratnagiri,34,3,18,-1,47,-20,0,0,-1,0,301  
9,Ahmednagar,32,2,10,-3,100,49,0,-,-,-,62   
10,Jalgaon,32,1,11,-2,70,16,0,0,-4,0,75   
11,Jeur,-,-,13,-,70,18,0,0,-1,0,62   
12,Kolhapur,31,2,15,0,60,1,0,0,-1,0,107  
13,Mahabaleshwar,29,5,16,2,47,-4,0,0,-1,0,582  
14,Malegaon,29,-2,12,0,75,25,0,0,-2,0,56   
15,Nasik,31,2,11,0,85,19,0,0,-1,0,68   
16,Pune,32,2,12,1,95,34,0,0,-1,0,74   
17,Pune AP(LHG),31,-,14,-,80,-,0,0,0,0,-
18,Sangli,33,2,14,-1,75,16,0,-,-,-,67   
19,Satara,33,-,11,-,85,-,0,0,-2,0,96   
20,Solapur,33,2,16,0,75,29,0,0,-4,0,76   
21,Aurangabad,31,1,16,5,70,20,0,0,-3,0,77   
22,Nanded,34,3,-,,80,23,0,0,-5,0,94   
23,Osmanabad,-,-,13,-,60,-,0,0,-5,0,82   
24,Parbhani,33,2,13,-2,70,25,0,0,-5,0,97   
25,Akola,33,2,15,1,70,17,0,0,-9,0,83   
26,Amravati,33,4,17,1,55,9,0,-,-,-,89   
27,Brahmapuri,33,4,15,1,75,5,0,-,-,-,139  
28,Buldhana,32,4,19,3,53,2,0,-,-,-,85   
29,Chandrapur,32,2,19,4,65,-3,0,-,-,-,128  
30,Nagpur,32,3,17,4,70,10,0,0,-14,0,113  
31,Wardha,32,2,15,2,43,-3,0,-,-,-,109  
32,Yeotmal,32,3,13,-3,53,3,0,-,-,-,109  
33,Ahmedabad,29,0,11,-1,50,-4,0,0,-2,0.0,78   
34,Delhi (PLM),23,2,10,4,75,-5,0,0,-6,0,75   
35,Delhi (SFD),23,2,7,-1,85,16,0,0,-18,0,78   
36,Bangalore A.P,27,-2,13,-3,80,15,0,0,-5,0,-
37,Hyderabad,30,1,14,-1,65,-11,0,0,-5,0,82   
