,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,30,0,23,0,90,19,0,0,0,0,226  
1,Bhira,39,-,16,-,85,-,0,0,0,0,490  
2,Dahanu,32,1,22,0,85,16,0,0,0,0,200  
3,Goa(Dabolim),33,-,-,-,-,-,-,-,-,-,275  
4,Goa(Panjim),34,2,22,-2,80,7,0,0,-1,0.0,294  
5,Harnai,30,1,23,-1,75,4,0,0,0,0,252  
6,Mumbai (CLB),32,1,23,0,90,18,0,0,0,0.0,216  
7,Mumbai (SCZ),32,1,21,0,79,0,0,0,0,0.0,235  
8,Ratnagiri,33,1,23,0,80,6,0,0,0,0,301  
9,Ahmednagar,36,0,17,-2,60,27,0,0,-2,1,62   
10,Jalgaon,38,1,16,-3,38,-4,0,3,-1,0,75   
11,Jeur,37,-1,21,1,50,12,0,0,-2,0,62   
12,Kolhapur,37,1,22,3,55,-1,0,0,-4,0,107  
13,Mahabaleshwar,31,2,18,0,45,9,0,6,0,1,582  
14,Malegaon,38,1,19,1,50,16,0,0,-1,0,56   
15,Nasik,35,0,17,1,40,-9,0,0,-3,0,68   
16,Pune,35,-1,18,2,58,15,0,0,-2,0,74   
17,Pune AP(LHG),36,-,20,-,47,-,0,0,-5,0,-
18,Sangli,38,1,21,2,57,2,0,0,-2,0,67   
19,Satara,37,-,19,-,60,-,0,3,1,0,96   
20,Solapur,38,0,24,2,47,11,0,0,-3,0,76   
21,Aurangabad,36,0,19,1,47,11,0,10,5,1,77   
22,Nanded,38,0,23,3,65,22,0,6,-2,1,94   
23,Osmanabad,36,-,20,-,58,-,0,1,-1,1,82   
24,Parbhani,37,-1,21,0,50,16,0,0,-10,1,97   
25,Akola,39,1,21,1,43,11,0,5,-2,0,83   
26,Amravati,33,-4,17,5,50,18,0,-,-,-,89   
27,Brahmapuri,36,0,22,2,75,23,0,-,-,-,139  
28,Buldhana,36,1,-,-,-,-,-,-,-,-,85   
29,Chandrapur,37,-1,24,3,65,21,0,-,-,-,128  
30,Nagpur,35,-2,19,-1,50,11,0,0,-16,0,113  
31,Wardha,35,-2,20,-2,75,42,0,-,-,-,109  
32,Yeotmal,34,-3,17,-5,60,23,0,-,-,-,109  
33,Ahmedabad,38,1,19,-1,42,-5,0,0,0,0.0,78   
34,Delhi (PLM),34,2,19,4,55,-1,0,1,-5,1,75   
35,Delhi (SFD),33,1,19,3,57,13,0,4,-9,3,78   
36,Bangalore A.P,34,0,19,0,90,28,0,0,-4,2,-
37,Hyderabad,35,0,22,1,80,27,0,0,-10,3,82   
