,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,28,-1,26,1,90,3,45,2571,686,258,226  
1,Bhira,25,-,19,-,99,-,175,3527,-747,353,490  
2,Dahanu,30,1,25,0,95,6,34,1873,172,195,200  
3,Goa(Dabolim),29,-,24,-,99,-,20,2751,470,278,275  
4,Goa(Panjim),29,0,24,0,98,11,39,2671,205,268.74,294  
5,Harnai,28,0,25,1,95,6,8,3371,1237,337,252  
6,Mumbai (CLB),27,-3,25,0,95,9,50,2670,846,267.08,216  
7,Mumbai (SCZ),28,-1,26,2,92,5,26,2984,997,298.37,235  
8,Ratnagiri,26,-3,24,0,95,6,48,4240,1673,424,301  
9,Ahmednagar,28,-2,22,1,95,13,3,80,-234,9,62   
10,Jalgaon,33,2,23,0,95,8,21,471,-107,48,75   
11,Kolhapur,24,-4,22,1,95,6,50,768,45,85,107  
12,Mahabaleshwar,20,0,18,2,99,1,314,5832,716,586,582  
13,Malegaon,30,-1,23,1,95,17,43,314,-34,31,56   
14,Nasik,27,-1,23,2,99,12,3,440,-6,49,68   
15,Pune,25,-3,23,2,85,3,81,693,240,72,74   
16,Pune AP(LHG),25,-,23,-,90,-,61,483,107,48,-
17,Sangli,25,-6,22,0,99,18,21,291,-28,37,67   
18,Satara,23,-,21,-,95,-,53,510,-102,53,96   
19,Solapur,29,-2,23,1,85,4,0,468,59,54,76   
20,Aurangabad,28,-1,23,2,95,12,15,629,123,66,77   
21,Nanded,31,0,22,0,80,-3,12,320,-357,34,94   
22,Osmanabad,26,-,19,-,85,-,4,495,-10,55,82   
23,Parbhani,32,1,23,1,80,-3,1,509,-162,56,97   
24,Akola,33,2,23,-1,85,2,2,498,-95,55,83   
25,Amravati,26,-4,21,-2,88,4,6,-,-,-,89   
26,Brahmapuri,31,1,25,2,90,6,6,-,-,-,139  
27,Buldhana,30,2,22,1,83,6,11,-,-,-,85   
28,Chandrapur,32,1,24,0,86,3,10,-,-,-,128  
29,Nagpur,32,1,23,-1,96,13,14,762,-41,84,113  
30,Wardha,32,0,23,-1,95,15,27,-,-,-,109  
31,Yeotmal,30,0,17,-5,95,8,19,-,-,-,109  
32,Ahmedabad,34,1,25,0,94,11,17,672,40,67.17,78   
33,Delhi (PLM),34,0,25,-1,90,16,46,-,-,-,75   
34,Delhi (SFD),34,0,25,1,95,16,25,327,-145,39,78   
35,Bangalore A.P,28,0,19,0,90,6,TR,389,117,70,-
36,Hyderabad,30,0,23,1,80,-3,TR,437,17,49,82   
