,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,29,0,24,-1,90,3,12,2054,320,206,226  
1,Bhira,29,-,18,-,98,-,49,2558,-1308,256,490  
2,Dahanu,31,-,24,-,98,-,57,1443,-103,152,200  
3,Goa(Dabolim),-,-,-,-,-,-,30,2273,144,230,275  
4,Goa(Panjim),28,-1,24,0,95,8,3,2201,-136,221.78,294  
5,Harnai,29,1,24,0,98,9,41,2778,791,278,252  
6,Mumbai (CLB),28,-2,24,-1,95,10,32,2042,375,204.31,216  
7,Mumbai (SCZ),30,1,25,1,90,3,7,2232,427,223.16,235  
8,Ratnagiri,29,1,24,0,98,9,4,3651,1278,365,301  
9,Ahmednagar,31,2,21,0,90,10,3,29,-246,5,62   
10,Jalgaon,33,2,21,-2,98,11,39,386,-131,39,75   
11,Kolhapur,30,2,22,1,98,11,0,561,-115,64,107  
12,Mahabaleshwar,21,2,17,1,100,6,16,4382,-266,441,582  
13,Malegaon,29,2,23,1,95,18,10,177,-128,18,56   
14,Nasik,29,2,22,1,90,3,0,341,-69,34,68   
15,Pune,30,2,22,1,85,2,0,501,81,53,74   
16,Pune AP(LHG),29,-,21,-,80,-,0,313,-35,31,-
17,Sangli,32,4,22,1,90,3,0,215,-80,29,67   
18,Satara,29,-,21,-,90,-,17,343,-239,37,96   
19,Solapur,33,2,22,0,85,6,11,382,21,45,76   
20,Aurangabad,29,0,23,1,95,10,2,470,37,50,77   
21,Nanded,31,0,22,0,98,17,0,234,-359,26,94   
22,Osmanabad,30,-,20,-,90,-,3,368,-78,42,82   
23,Parbhani,31,1,23,1,90,8,1,410,-171,46,97   
24,Akola,33,2,22,-1,95,13,14,438,-93,49,83   
25,Amravati,33,3,-,,-,-,-,-,-,-,89   
26,Brahmapuri,33,3,25,1,85,-4,13,-,-,-,139  
27,Buldhana,31,3,22,1,98,10,7,-,-,-,85   
28,Chandrapur,32,1,26,2,90,7,0,-,-,-,128  
29,Nagpur,33,2,25,1,85,1,0,610,-85,69,113  
30,Wardha,33,2,-,,-,-,-,-,-,-,109  
31,Yeotmal,31,2,19,-3,85,-1,0,-,-,-,109  
32,Ahmedabad,33,1,26,2,92,9,0,608,56,60.84,78   
33,Delhi (PLM),35,1,25,0,90,10,40,-,-,-,75   
34,Delhi (SFD),35,1,25,-1,98,22,11,264,-152,33,78   
35,Bangalore A.P,28,0,20,1,90,5,5,378,139,68,-
36,Hyderabad,32,2,24,2,80,-2,3,401,20,43,82   
