,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,29,0,24,-1,98,11,54,2158,381,217,226  
1,Bhira,-,-,17,-,98,-,-,-,-,-,490  
2,Dahanu,29,0,24,-1,98,10,69,1608,26,169,200  
3,Goa(Dabolim),30,-,-,,-,-,7,2340,172,237,275  
4,Goa(Panjim),30,1,23,-1,96,9,16,2230,-146,224.65,294  
5,Harnai,29,1,25,1,80,-9,14,2871,832,287,252  
6,Mumbai (CLB),30,0,23,-2,96,11,38,2167,457,216.76,216  
7,Mumbai (SCZ),30,1,25,1,96,9,83,2369,521,236.87,235  
8,Ratnagiri,28,0,25,1,90,1,11,3753,1322,376,301  
9,Ahmednagar,25,-4,20,-1,98,18,8,39,-245,5,62   
10,Jalgaon,25,-6,20,-3,98,11,14,415,-118,42,75   
11,Kolhapur,25,-3,21,0,98,11,6,577,187,66,107  
12,Mahabaleshwar,19,0,16,0,100,6,72,4529,-260,455,582  
13,Nasik,24,-3,20,-1,98,11,7,356,-63,36,68   
14,Pune,26,-2,21,0,95,12,16,518,89,55,74   
15,Pune AP(LHG),26,1,21,0,100,13,17,334,-19,33,-
16,Sangli,27,-1,22,1,90,3,2,222,-79,30,67   
17,Satara,27,-,20,-,90,-,7,352,-242,37,96   
18,Solapur,23,-8,20,-2,90,11,27,421,48,49,76   
19,Aurangabad,24,-5,21,-1,100,15,16,551,104,58,77   
20,Nanded,-,-,20,-,98,17,33,273,-341,30,94   
21,Osmanabad,24,-,19,-,98,-,13,439,-78,49,82   
22,Parbhani,25,5,21,-1,98,16,15,459,-140,51,97   
23,Akola,27,-4,21,-2,90,8,8,447,-105,50,83   
24,Amravati,25,-5,20,-3,95,13,9,-,-,-,89   
25,Brahmapuri,32,2,24,0,90,1,51,-,-,-,139  
26,Buldhana,25,-2,20,-1,95,7,24,-,-,-,85   
27,Chandrapur,26,-5,24,0,85,2,146,-,-,-,128  
28,Nagpur,30,-1,24,0,95,11,14,671,-47,75,113  
29,Wardha,26,-5,23,-3,80,-1,19,-,-,-,109  
30,Yeotmal,26,-3,16,-6,98,12,23,-,-,-,109  
31,Ahmedabad,32,0,25,1,93,9,5,622,54,62.16,78   
32,Delhi (PLM),33,-1,27,2,80,0,0,-,-,-,75   
33,Delhi (SFD),31,-3,27,1,90,14,0,280,-152,34,78   
34,Bangalore A.P,29,1,20,1,85,0,0,380,132,69,-
35,Hyderabad,25,-5,21,-1,95,13,5,433,35,47,82   
