,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,31,1,-,,-,-,-,-,-,-,226  
1,Bhira,31,0,19,-,90,-,0,3858,-692,385,490  
2,Dahanu,32,2,25,1,85,-1,4,2069,251,215,200  
3,Goa(Panjim),31,1,24,1,92,6,TR,2943,353,295.92,294  
4,Harnai,30,1,24,0,85,-1,13,3488,1212,349,252  
5,Mumbai (CLB),31,1,25,0,94,9,3,2831,880,283.22,216  
6,Mumbai (SCZ),32,2,26,2,74,-11,TR,3119,990,311.86,235  
7,Ratnagiri,30,1,23,-1,90,3,TR,4344,1640,435,301  
8,Ahmednagar,31,-2,18,-2,90,10,0,125,-270,14,62   
9,Jalgaon,32,1,21,-2,95,10,0,477,-155,48,75   
10,Kolhapur,29,0,21,1,90,4,2,822,46,90,107  
11,Mahabaleshwar,21,-,16,0,100,6,0,6339,931,636,582  
12,Malegaon,33,-1,20,-1,95,19,0,330,-71,33,56   
13,Nasik,29,1,19,1,95,11,0,563,53,56,68   
14,Pune,30,1,21,1,80,1,0,729,224,76,74   
15,Pune AP(LHG),-,-,20,-,80,-,0,552,122,55,-
16,Sangli,30,0,21,1,90,5,0,358,-25,44,67   
17,Satara,29,0,19,-,90,-,0,540,-126,56,96   
18,Solapur,32,1,22,1,80,1,0,475,-21,54,76   
19,Aurangabad,30,2,26,6,80,2,0,659,87,69,77   
20,Nanded,31,2,21,-1,85,5,0,331,-432,35,94   
21,Osmanabad,-,-,19,-,80,-,0,498,-100,55,82   
22,Parbhani,31,2,22,1,85,12,0,578,-185,63,97   
23,Akola,32,1,22,-1,82,2,0,665,-2,71,83   
24,Amravati,29,3,20,3,87,8,0,-,-,-,89   
25,Brahmapuri,32,1,25,1,82,3,0,-,-,-,139  
26,Buldhana,29,3,21,0,83,-1,0,-,-,-,85   
27,Nagpur,33,1,23,0,77,-3,0,909,5,99,113  
28,Wardha,33,11,22,0,82,7,0,-,-,-,109  
29,Yeotmal,31,2,19,-3,79,-4,0,-,-,-,109  
30,Ahmedabad,33,3,24,0,-,-,0,726,9,73,78   
31,Delhi (PLM),34,3,25,2,75,-1,0,-,-,-,75   
32,Delhi (SFD),34,2,25,1,80,12,0,511,-38,57,78   
33,Bangalore A.P,29,0,19,0,90,7,76,550,213,86,-
34,Hyderabad,31,1,23,2,80,-1,0,493,-44,53,82   
