,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,28,0,18,0,85,15,0,0,-1,0,226  
1,Bhira,37,-,13,-,48,-,0,0,0,0,490  
2,Dahanu,28,0,18,1,75,8,0,0,0,0,200  
3,Goa(Dabolim),33,-,20,-,65,-,0,0,-1,0,275  
4,Goa(Panjim),35,4,20,1,75,4,0,0,-1,0.0,294  
5,Harnai,32,4,23,1,60,2,0,0,0,0,252  
6,Mumbai (CLB),35,6,21,1,86,14,0,0,-1,0.0,216  
7,Mumbai (SCZ),36,5,18,2,78,17,0,0,-1,0.0,235  
8,Ratnagiri,35,4,20,1,55,-12,0,0,-1,0,301  
9,Ahmednagar,32,1,12,-1,65,17,0,0,-2,0,62   
10,Jalgaon,34,2,11,-2,53,3,0,0,-4,0,75   
11,Jeur,31,-1,16,2,65,15,0,-,-,-,62   
12,Kolhapur,32,0,18,2,60,4,0,0,-1,0,107  
13,Mahabaleshwar,29,4,15,1,60,13,0,0,-2,0,582  
14,Malegaon,31,0,12,0,75,28,0,0,-3,0,56   
15,Nasik,31,1,12,1,80,16,0,0,-1,0,68   
16,Pune,31,0,13,2,80,23,0,0,-1,0,74   
17,Pune AP(LHG),31,-,-,-,-,-,-,-,-,-,-
18,Sangli,33,1,17,2,70,12,0,0,-3,0,67   
19,Satara,34,-,14,-,80,-,0,0,-2,0,96   
20,Solapur,34,2,15,-2,80,37,0,0,-5,0,76   
21,Aurangabad,32,1,15,4,55,7,0,0,-3,0,77   
22,Nanded,33,1,17,2,55,3,0,0,-6,0,94   
23,Osmanabad,33,-,15,-,55,-,0,0,-6,0,82   
24,Parbhani,32,0,14,1,70,29,0,0,-5,0,97   
25,Akola,34,3,13,-1,45,-6,0,0,-11,0,83   
26,Amravati,32,2,17,1,58,14,0,-,-,-,89   
27,Brahmapuri,32,2,-,,-,-,-,-,-,-,139  
28,Buldhana,31,2,-,,-,-,-,-,-,-,85   
29,Chandrapur,32,1,-,,-,-,-,-,-,-,128  
30,Nagpur,30,-1,16,2,48,-7,0,0,-17,0,113  
31,Wardha,32,1,-,,-,-,-,-,-,-,109  
32,Yeotmal,32,1,-,,-,-,-,-,-,-,109  
33,Ahmedabad,31,1,14,1,50,4,0,0,-3,0.0,78   
34,Delhi (PLM),25,2,11,4,90,12,0,0,-13,0,75   
35,Delhi (SFD),24,2,9,0,90,26,0,0,-24,0,78   
36,Bangalore A.P,29,-1,14,-2,70,1,0,0,-7,0,-
37,Hyderabad,31,1,14,-2,53,17,0,0,-7,0,82   
