,0,1,2,3,4,5,6,7,8,9,10,11
0,Dahanu,33,1,-,,-,-,-,-,-,-,200  
1,Goa(Panjim),32,1,25,2,90,6,0,16,-69,298.47,294  
2,Mumbai (CLB),32,0,25,0,93,13,0,66,6,294.52,216  
3,Mumbai (SCZ),33,1,24,1,88,13,1,94,27,324.77,235  
4,Ratnagiri,31,0,23,-1,-,-,TR,-,-,-,301  
5,Ahmednagar,35,4,-,,-,-,-,-,-,-,62   
6,Jalgaon,37,3,22,3,65,-5,0,-,-,-,75   
7,Kolhapur,33,3,21,1,-,-,33,-,-,-,107  
8,Mahabaleshwar,26,2,17,1,95,19,0,-,-,-,582  
9,Malegaon,35,2,-,,-,-,-,-,-,-,56   
10,Nasik,33,0,21,-4,-,-,1,-,-,-,68   
11,Pune,33,2,-,,-,-,-,-,-,-,74   
12,Sangli,-,-,22,-,90,14,0,-,-,-,67   
13,Satara,-,-,20,-,97,-,9,-,-,-,96   
14,Solapur,34,2,22,1,-,-,17,-,-,-,76   
15,Aurangabad,33,3,23,5,-,-,TR,-,-,-,77   
16,Nanded,-,-,21,-,85,19,0,-,-,-,94   
17,Osmanabad,-,-,19,-,65,-,0,-,-,-,82   
18,Parbhani,34,2,21,1,70,2,0,-,-,-,97   
19,Ahmedabad,37,1,23,2,65,3,0,0,-15,72.73,78   
