,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,27,-3,25,0,80,-6,44,770,-45,78,226  
1,Bhira,25,-,18,-,90,-,130,723,-677,72,490  
2,Dahanu,27,-3,25,0,95,5,66,228,-443,31,200  
3,Goa(Dabolim),30,-,25,-,95,-,4,1046,-41,107,275  
4,Goa(Panjim),30,2,23,-1,88,2,6,941,-233,95.81,294  
5,Harnai,28,-1,25,1,80,-9,57,868,-78,87,252  
6,Mumbai (CLB),25,-5,24,-1,92,8,49,731,-80,73.22,216  
7,Mumbai (SCZ),26,-4,24,-1,87,2,125,987,205,98.73,235  
8,Ratnagiri,29,0,23,-2,100,11,27,1531,380,153,301  
9,Ahmednagar,27,-3,22,0,90,13,0,13,-117,3,62   
10,Jalgaon,29,-4,22,-2,85,3,8,111,-86,12,75   
11,Kolhapur,28,1,22,1,80,-8,9,274,-2,36,107  
12,Mahabaleshwar,19,-1,17,0,100,5,115,1410,-113,144,582  
13,Malegaon,26,-6,23,0,90,16,0,42,-94,4,56   
14,Nasik,27,-2,21,-1,90,6,10,131,-19,13,68   
15,Pune,27,-2,21,-1,90,10,11,286,93,32,74   
16,Pune AP(LHG),28,-,22,-,90,-,9,173,18,17,-
17,Sangli,29,0,22,0,90,4,3,107,-36,19,67   
18,Satara,25,-,21,-,90,-,9,157,-113,18,96   
19,Solapur,31,-1,22,-1,85,8,0,257,107,33,76   
20,Aurangabad,27,-4,23,1,90,8,0,161,-12,19,77   
21,Nanded,-,-,22,-,85,7,0,71,-150,9,94   
22,Osmanabad,-,-,19,-,90,-,5,187,-78,24,82   
23,Parbhani,30,-3,22,-1,80,0,0,87,-132,14,97   
24,Akola,29,-4,23,-1,80,2,20,232,27,27,83   
25,Amravati,28,-4,22,-2,85,5,8,-,-,-,89   
26,Brahmapuri,31,-1,25,1,85,3,5,-,-,-,139  
27,Buldhana,24,-6,21,-1,90,7,26,-,-,-,85   
28,Chandrapur,31,-1,25,0,80,2,2,-,-,-,128  
29,Nagpur,34,1,24,-1,95,8,1,-,-,-,113  
30,Wardha,30,-2,19,-4,90,8,2,-,-,-,109  
31,Yeotmal,31,-2,24,-2,90,9,4,-,-,-,109  
32,Ahmedabad,32,-2,23,-1,99,15,30,83,-100,8.35,78   
33,Delhi (PLM),33,-3,26,-2,90,33,TR,61,-47,11,75   
34,Delhi (SFD),30,-7,27,0,90,21,3,103,1,16,78   
35,Bangalore A.P,30,2,20,1,85,0,0,116,21,42,-
36,Hyderabad,33,2,21,-2,65,-16,0,84,-62,12,82   
