,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,27,-2,-,,-,-,-,-,-,-,226  
1,Bhira,25,-,17,-,95,-,125,3006,-1064,301,490  
2,Dahanu,27,-2,26,1,95,7,21,1735,136,181,200  
3,Goa(Dabolim),29,-,23,-,100,-,38,2416,224,244,275  
4,Goa(Panjim),29,0,23,-1,98,11,79,2327,-71,234.42,294  
5,Mumbai (CLB),26,-4,24,-1,95,10,179,2434,702,243.52,216  
6,Mumbai (SCZ),26,-3,23,-1,98,11,233,2822,946,282.17,235  
7,Ratnagiri,27,-2,23,-1,95,6,55,3867,1402,387,301  
8,Ahmednagar,-,-,21,-,95,15,2,41,-249,6,62   
9,Jalgaon,27,-4,19,4,95,8,7,430,-111,44,75   
10,Kolhapur,24,-3,21,0,95,5,25,620,-77,70,107  
11,Mahabaleshwar,19,0,17,1,100,5,181,4885,11,491,582  
12,Malegaon,26,-5,20,-2,95,18,36,232,-92,23,56   
13,Nasik,25,-3,21,0,100,14,69,463,42,46,68   
14,Pune,26,-2,21,0,95,12,10,545,112,57,74   
15,Pune AP(LHG),27,-,24,-,80,-,9,362,6,36,-
16,Sangli,26,-5,21,-1,90,11,12,242,-64,32,67   
17,Satara,24,-,19,-,90,-,15,375,-224,40,96   
18,Solapur,29,-2,22,0,80,1,0,426,46,50,76   
19,Aurangabad,27,-2,22,1,95,12,22,579,122,61,77   
20,Nanded,26,-5,21,-1,85,4,6,293,-334,31,94   
21,Osmanabad,25,-,18,-,90,-,4,459,-78,51,82   
22,Parbhani,27,-3,22,0,95,13,7,473,-143,53,97   
23,Akola,-,-,22,-,95,13,15,470,-94,52,83   
24,Amravati,-,-,21,-,95,13,11,-,-,-,89   
25,Brahmapuri,-,-,25,-,85,3,11,-,-,-,139  
26,Buldhana,23,-4,22,1,95,7,45,-,-,-,85   
27,Chandrapur,30,-1,24,0,90,7,7,-,-,-,128  
28,Nagpur,-,-,-,-,-,-,-,-,-,-,113  
29,Wardha,-,-,23,-,95,8,31,-,-,-,109  
30,Yeotmal,-,-,17,-,95,9,2,-,-,-,109  
31,Ahmedabad,34,2,24,0,97,15,15,639,56,63.85,78   
32,Delhi (PLM),-,-,-,-,-,-,-,-,-,-,75   
33,Delhi (SFD),-,-,-,-,-,-,-,-,-,-,78   
34,Bangalore A.P,29,1,20,1,80,-4,-,-,-,-,-
35,Hyderabad,-,-,-,-,-,-,-,-,-,-,82   
