,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,32,1,24,0,85,3,2,2,-49,271,226  
1,Bhira,32,-,-,,-,-,-,-,-,-,490  
2,Dahanu,31,0,25,1,90,9,0,21,5,218,200  
3,Goa(Dabolim),32,-,25,-,90,-,0,0,-37,299,275  
4,Goa(Panjim),32,2,25,1,90,3,0,0,-47,296.86,294  
5,Harnai,29,0,23,-2,85,4,16,16,-21,352,252  
6,Mumbai (CLB),32,1,25,0,92,10,2,4,-31,288.83,216  
7,Mumbai (SCZ),33,1,24,0,89,10,0,3,-27,315.79,235  
8,Ratnagiri,32,2,25,1,85,0,0,0,-50,436,301  
9,Ahmednagar,33,2,18,-2,75,5,0,0,-21,14,62   
10,Jalgaon,35,1,20,-1,65,-10,0,0,-13,48,75   
11,Kolhapur,32,2,23,2,85,1,0,44,3,95,107  
12,Mahabaleshwar,24,1,17,1,90,8,1,15,-36,643,582  
13,Malegaon,32,0,21,1,85,16,0,4,-17,35,56   
14,Nasik,31,-1,19,1,90,24,0,15,-1,58,68   
15,Pune,32,2,19,-3,80,3,0,20,-10,86,74   
16,Pune AP(LHG),31,-,20,-,75,-,1,8,-18,59,-
17,Sangli,33,2,23,2,80,0,TR,TR,-34,44,67   
18,Satara,33,-,20,-,85,-,9,9,-22,58,96   
19,Solapur,33,1,20,-1,70,-2,0,29,-2,58,76   
20,Aurangabad,32,1,21,2,70,4,0,7,-12,70,77   
21,Nanded,32,-1,21,0,80,10,0,0,-17,35,94   
22,Osmanabad,31,-,17,-,70,-,0,29,-1,59,82   
23,Parbhani,33,1,19,-2,65,-8,0,2,-23,65,97   
24,Akola,37,4,21,0,65,-6,0,0,-14,71,83   
25,Amravati,35,3,21,-1,75,8,0,-,-,-,89   
26,Brahmapuri,34,2,24,2,80,-2,-,-,-,-,139  
27,Buldhana,31,1,-,,-,-,-,-,-,-,85   
28,Chandrapur,34,2,-,,-,-,-,-,-,-,128  
29,Nagpur,34,2,21,0,80,5,0,-,-,-,113  
30,Wardha,-,-,21,-,85,22,0,-,-,-,109  
31,Yeotmal,-,-,22,-,70,-4,0,-,-,-,109  
32,Ahmedabad,34,-1,23,0,68,-1,0,0,-4,72.73,78   
33,Delhi (PLM),35,1,23,3,75,5,0,-,-,-,75   
34,Delhi (SFD),34,0,23,2,80,21,0,0,-11,57,78   
35,Bangalore A.P,30,2,19,-1,85,4,0,25,-35,88,-
36,Hyderabad,33,3,21,0,60,-16,0,0,-19,54,82   
