,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,32,1,-,,-,-,-,-,-,-,226  
1,Bhira,31,-,21,-,80,-,5,479,-90,48,490  
2,Dahanu,-,-,28,-,90,3,4,14,-283,9,200  
3,Goa(Dabolim),32,-,25,-,85,-,39,707,75,73,275  
4,Goa(Panjim),31,1,24,0,86,0,50,655,-21,67.21,294  
5,Harnai,30,0,28,3,85,-3,0,660,193,66,252  
6,Mumbai (CLB),33,1,28,2,85,4,1,437,41,43.81,216  
7,Mumbai (SCZ),32,1,28,2,79,2,5,612,249,61.20,235  
8,Ratnagiri,30,0,26,1,90,4,3,1089,463,109,301  
9,Ahmednagar,33,0,23,1,70,-5,0,0,-82,2,62   
10,Jalgaon,37,0,27,1,67,-8,0,47,-42,5,75   
11,Jeur,34,0,-,,-,-,-,-,-,-,62   
12,Kolhapur,30,0,23,1,90,6,2,187,81,27,107  
13,Mahabaleshwar,20,-1,18,1,100,5,16,958,383,98,582  
14,Malegaon,35,0,27,3,75,5,0,21,-65,2,56   
15,Nasik,30,-2,23,0,90,12,TR,79,8,8,68   
16,Pune,31,0,24,1,75,1,TR,243,136,27,74   
17,Pune AP(LHG),31,-,23,-,70,-,TR,142,65,14,-
18,Sangli,32,1,23,1,90,8,TR,63,-30,14,67   
19,Satara,30,-,22,-,75,-,TR,129,-25,15,96   
20,Solapur,36,2,24,1,75,1,0,27,-69,10,76   
21,Aurangabad,32,-2,24,1,80,1,0,70,-37,10,77   
22,Nanded,34,-2,-,,-,-,-,-,-,-,94   
23,Osmanabad,34,-,20,-,25,-,0,440,9,10,82   
24,Parbhani,37,1,25,1,60,-15,0,14,-10,7,97   
25,Akola,37,1,26,0,65,-5,0,124,21,16,83   
26,Amravati,35,-1,24,-1,70,1,0,-,-,-,89   
27,Brahmapuri,34,-3,27,1,63,-7,TR,-,-,-,139  
28,Buldhana,35,2,25,2,70,-8,0,-,-,-,85   
29,Chandrapur,36,-1,27,0,75,7,1,-,-,-,128  
30,Nagpur,35,2,25,0,65,-13,0,107,-7,19,113  
31,Wardha,35,-2,21,-6,70,1,0,-,-,-,109  
32,Yeotmal,37,1,26,1,60,-14,0,-,-,-,109  
33,Ahmedabad,34,-3,29,2,75,-4,TR,15,-44,1.50,78   
34,Delhi (PLM),39,-1,30,2,65,11,0,37,2,8,75   
35,Delhi (SFD),39,0,30,1,78,26,0,-,-,-,78   
36,Bangalore A.P,29,0,20,0,90,9,TR,15,-44,1.5,-
37,Hyderabad,37,3,24,0,57,17,0,24,-47,6,82   
