,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,33,2,23,0,85,12,0,0,0,0,226  
1,Bhira,38,-,16,-,75,-,0,0,-1,0,490  
2,Dahanu,31,-1,22,-1,70,-2,0,0,0,0,200  
3,Goa(Dabolim),32,-,24,-,60,-,0,0,-1,0,275  
4,Goa(Panjim),32,0,22,-3,78,4,0,0,-2,0.0,294  
5,Harnai,30,0,23,-3,70,-4,0,0,-1,0,252  
6,Mumbai (CLB),33,1,24,0,85,12,0,0,0,0.01,216  
7,Mumbai (SCZ),31,-2,23,0,77,11,0,0,0,0.0,235  
8,Ratnagiri,31,-1,21,-4,65,-8,0,0,0,0,301  
9,Ahmednagar,37,0,17,-4,50,17,0,0,-5,1,62   
10,Jalgaon,39,-1,21,-2,33,-4,0,3,-3,TR,75   
11,Kolhapur,36,-1,19,-2,80,19,0,0,-10,0,107  
12,Mahabaleshwar,30,1,17,-2,45,9,0,6,-5,1,582  
13,Malegaon,40,1,-,,-,-,-,-,-,-,56   
14,Nasik,36,3,17,-4,47,15,0,0,-3,0,68   
15,Pune,36,-1,18,-1,55,13,0,0,-5,TR,74   
16,Pune AP(LHG),36,-,19,-,47,-,0,0,-6,0,-
17,Sangli,37,1,19,-2,85,24,0,0,-9,3,67   
18,Satara,37,-,17,-,65,-,0,0,-3,TR,96   
19,Solapur,39,0,21,-3,55,16,0,0,-7,0,76   
20,Aurangabad,36,-2,21,0,55,20,0,10,4,1,77   
21,Nanded,39,-1,19,-3,30,-,0,0,-11,1,94   
22,Osmanabad,36,-,19,-,25,-,0,1,-1,1,82   
23,Parbhani,39,0,21,-2,55,20,0,0,-13,1,97   
24,Akola,39,-1,23,0,40,10,0,5,-7,TR,83   
25,Amravati,37,-2,21,-3,45,15,0,-,-,-,89   
26,Brahmapuri,37,-1,23,0,85,36,0,-,-,-,139  
27,Buldhana,36,0,25,1,47,9,0,-,-,-,85   
28,Chandrapur,39,0,24,1,65,23,0,-,-,-,128  
29,Nagpur,36,-3,22,-1,45,7,0,0,23,TR,113  
30,Wardha,37,-3,21,-2,75,45,0,-,-,-,109  
31,Yeotmal,38,0,20,-4,45,8,0,-,-,-,109  
32,Ahmedabad,38,0,20,-2,30,-17,0,0,-1,0.0,78   
33,Delhi (PLM),37,2,18,-1,45,10,0,1,-6,1,75   
34,Delhi (SFD),35,0,17,-1,65,19,0,4,-12,3,78   
35,Bangalore A.P,33,0,22,1,57,-11,0,0,-8,2,-
36,Hyderabad,38,2,23,0,80,28,0,2,-16,3,82   
