,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,33,3,28,2,85,-1,3,472,34,48,226  
1,Bhira,29,-,20,-,95,-,29,531,-117,53,490  
2,Dahanu,31,0,28,2,90,2,2,17,-319,10,200  
3,Goa(Dabolim),32,-,24,-,99,-,58,765,78,79,275  
4,Goa(Panjim),31,1,24,0,95,7,59,718,-29,73.46,294  
5,Harnai,31,2,26,1,95,7,6,666,133,67,252  
6,Mumbai (CLB),33,1,28,2,87,5,0,437,-14,43.81,216  
7,Mumbai (SCZ),31,0,27,1,81,-2,1,613,202,61.27,235  
8,Ratnagiri,31,1,24,-1,85,-2,99,1190,499,119,301  
9,Ahmednagar,26,-3,23,1,80,3,2,6,-85,2,62   
10,Jalgaon,29,-7,23,-2,80,3,3,51,-51,6,75   
11,Jeur,30,-4,23,1,85,7,0,9,-86,1,62   
12,Kolhapur,28,0,22,0,90,5,4,197,77,28,107  
13,Mahabaleshwar,20,0,18,1,80,0,27,1011,34,104,582  
14,Malegaon,32,-2,24,0,80,8,0,22,-70,2,56   
15,Nasik,28,-3,23,0,85,5,TR,80,1,8,68   
16,Pune,31,1,24,1,80,4,0,243,127,27,74   
17,Pune AP(LHG),30,-,24,-,80,-,0,142,57,14,-
18,Sangli,32,2,23,1,85,-1,0,64,-35,14,67   
19,Satara,29,-,23,-,85,-,1,132,-33,15,96   
20,Solapur,33,-1,25,2,70,-6,0,29,-74,10,76   
21,Aurangabad,26,-8,23,0,95,19,6,80,-38,11,77   
22,Nanded,36,1,23,0,95,21,0,19,-105,4,94   
23,Osmanabad,28,-,21,-,80,-,1,46,-78,10,82   
24,Parbhani,29,-6,25,1,85,8,0,14,-117,7,97   
25,Akola,28,-7,23,-2,85,12,12,137,20,17,83   
26,Amravati,29,-6,21,-4,98,15,24,-,-,-,89   
27,Brahmapuri,27,-9,27,-2,95,12,12,-,-,-,139  
28,Buldhana,25,-7,22,-1,90,10,8,-,-,-,85   
29,Chandrapur,26,-10,24,-2,95,24,35,-,-,-,128  
30,Nagpur,27,-5,24,0,95,14,11,123,-10,20,113  
31,Yeotmal,26,-9,18,-6,95,18,12,-,-,-,109  
32,Ahmedabad,37,0,28,1,69,-1,0,15,-58,1.5,78   
33,Delhi (PLM),37,-3,25,-3,95,38,2,39,0,8,75   
34,Delhi (SFD),36,-3,26,-3,97,41,2,77,33,14,78   
35,Bangalore A.P,30,1,19,-1,90,9,39,86,23,39,-
36,Hyderabad,36,3,24,1,70,-6,0,24,-57,6,82   
