,0,1,2,3,4,5,6,7,8,9,10,11
0,Alibaug,32,2,24,0,90,7,0,2695,577,270,226  
1,Bhira,33,-,17,-,100,-,0,3930,-736,393,490  
2,Dahanu,31,1,23,0,90,13,0,2084,184,216,200  
3,Goa(Dabolim),31,-,24,-,90,-,0,2693,461,299,275  
4,Goa(Panjim),31,1,24,1,88,0,0,2952,303,296.86,294  
5,Harnai,30,1,24,0,25,-8,0,3506,1161,351,252  
6,Mumbai (CLB),33,2,25,0,86,3,0,2879,841,287.96,216  
7,Mumbai (SCZ),32,2,23,0,81,-1,0,3155,940,315.48,235  
8,Ratnagiri,31,1,22,-2,85,-1,0,4353,1596,436,301  
9,Ahmednagar,33,3,20,0,100,23,0,128,-323,14,62   
10,Jalgaon,33,-1,20,-2,80,0,0,479,-179,48,75   
11,Kolhapur,33,4,21,1,90,6,0,823,6,90,107  
12,Mahabaleshwar,24,3,15,-1,90,1,0,6380,873,641,582  
13,Malegaon,-,-,20,-,90,13,8,338,-103,34,56   
14,Nasik,30,1,19,1,90,15,0,563,9,56,68   
15,Pune,31,2,20,0,85,8,0,731,177,76,74   
16,Pune AP(LHG),31,-,21,-,85,-,0,552,64,55,-
17,Sangli,33,3,21,1,90,8,0,360,-69,44,67   
18,Satara,34,-,20,-,95,-,0,543,-183,57,96   
19,Solapur,34,2,23,2,70,-6,0,478,-80,55,76   
20,Aurangabad,29,-1,22,3,85,12,0,661,48,69,77   
21,Nanded,-,-,22,-,85,9,0,331,-472,35,94   
22,Osmanabad,31,-,20,-,85,-,0,501,-152,55,82   
23,Parbhani,31,-1,23,2,90,14,14,598,-217,65,97   
24,Akola,34,2,22,0,80,4,0,665,-46,71,83   
25,Amravati,34,3,21,-1,85,11,0,-,-,-,89   
26,Brahmapuri,34,3,25,2,75,9,0,-,-,-,139  
27,Chandrapur,33,2,25,2,90,9,0,-,-,-,128  
28,Nagpur,34,2,23,1,75,-2,0,909,-35,99,113  
29,Wardha,33,0,23,2,80,11,0,-,-,-,109  
30,Yeotmal,32,2,23,2,75,3,0,-,-,-,109  
31,Ahmedabad,33,0,23,0,86,12,0,727,-9,72.73,78   
32,Delhi (PLM),34,0,23,1,70,6,0,-,-,-,75   
33,Delhi (SFD),34,1,25,4,70,-3,0,511,-68,57,78   
34,Bangalore A.P,30,1,20,1,80,-2,0,550,-,-,-
35,Hyderabad,34,4,24,3,75,-4,0,493,-90,53,82   
