,0,1,2,3,4,5,6,7,8,9,10,11,12
34,Delhi (SFD),43,2,30,2,46,-8,0,0,-6,6,78   ,07/06/2011
34,Delhi (SFD),34,-3,28,1,85,16,2,94,3,16,78   ,07/07/2011
34,Delhi (SFD),33,-1,28,1,85,8,0,131,-180,19,78   ,07/08/2011
33,Delhi (SFD),31,-3,27,1,90,16,7,370,-116,43,78   ,07/09/2011
34,Delhi (SFD),34,0,23,2,70,11,0,0,-12,57,78   ,07/10/2011
34,Delhi (SFD),30,0,15,2,70,22,0,0,-22,57,78   ,07/11/2011
32,Delhi (SFD),29,5,15,6,95,35,0,0,-26,55,78   ,07/12/2011
34,Delhi (SFD),16,-6,4,-3,95,23,0,0,-5,0.0,78   ,08/01/2011
33,Delhi (SFD),26,3,-,,-,-,-,-,-,-,78   ,08/02/2011
35,Delhi (SFD),28,0,15,1,75,24,0,4,-1,3,78   ,08/03/2011
35,Delhi (SFD),35,0,18,0,50,4,0,4,-12,3,78   ,08/04/2011
33,Delhi (SFD),37,-2,25,2,50,12,0,17,-7,4,78   ,08/05/2011
34,Delhi (SFD),44,3,27,-1,60,6,0,0,-7,6,78   ,08/06/2011
34,Delhi (SFD),37,0,27,0,85,16,5,99,4,16,78   ,08/07/2011
30,Delhi (SFD),35,1,28,1,85,8,0,132,-186,19,78   ,08/08/2011
34,Delhi (SFD),32,-2,26,2,90,12,TR,370,-120,43,78   ,08/09/2011
32,Delhi (SFD),35,1,23,4,70,2,0,0,-13,57,78   ,08/10/2011
31,Delhi (SFD),30,1,14,1,82,17,0,0,-22,57,78   ,08/11/2011
33,Delhi (SFD),27,3,14,5,95,35,0,0,-26,55,78   ,08/12/2011
35,Delhi (SFD),12,-10,5,-2,95,23,0,0,-6,0,78   ,09/01/2011
34,Delhi (SFD),24,2,9,0,75,11,0,0,-28,-,78   ,09/02/2011
35,Delhi (SFD),28,0,16,2,75,24,0,4,-1,3,78   ,09/03/2011
34,Delhi (SFD),33,-2,18,0,47,1,0,4,-13,3,78   ,09/04/2011
34,Delhi (SFD),39,-2,28,0,60,6,0,0,-8,6,78   ,09/06/2011
34,Delhi (SFD),30,-7,27,0,90,21,3,103,1,16,78   ,09/07/2011
30,Delhi (SFD),35,1,28,2,75,-2,0,132,-194,19,78   ,09/08/2011
34,Delhi (SFD),34,0,25,0,98,26,36,407,-89,47,78   ,09/09/2011
32,Delhi (SFD),34,0,23,3,85,29,0,0,-14,57,78   ,09/10/2011
31,Delhi (SFD),-,-,15,-,70,5,0,0,-22,57,78   ,09/11/2011
33,Delhi (SFD),29,5,16,7,90,30,1,1,-26,55,78   ,09/12/2011
35,Delhi (SFD),11,-11,5,-2,95,23,0,0,-6,0,78   ,10/01/2011
35,Delhi (SFD),23,0,9,-1,90,15,0,0,-29,0,78   ,10/02/2011
35,Delhi (SFD),28,0,13,-1,80,29,0,4,-2,3,78   ,10/03/2011
34,Delhi (SFD),34,-1,20,1,55,20,0,4,-13,3,78   ,10/04/2011
35,Delhi (SFD),38,3,21,-7,85,28,10,10,1,7,78   ,10/06/2011
35,Delhi (SFD),33,-3,27,0,85,15,TR,103,-5,17,78   ,10/07/2011
33,Delhi (SFD),35,1,-,,-,-,2,134,-199,20,78   ,10/08/2011
33,Delhi (SFD),29,-5,26,1,95,23,61,467,-,53,78   ,10/09/2011
31,Delhi (SFD),34,0,22,2,80,24,0,0,-15,57,78   ,10/10/2011
33,Delhi (SFD),30,1,18,5,80,15,0,0,-22,57,78   ,10/11/2011
33,Delhi (SFD),23,-1,15,6,95,35,0,1,-26,55,78   ,10/12/2011
