,0,1,2,3,4,5,6,7,8,9,10,11,12
8,Ahmednagar,29,0,2,-10,95,40,0,0,-,-,62   ,08/01/2011
9,Ahmednagar,33,2,12,-1,60,13,0,0,-2,0,62   ,08/02/2011
9,Ahmednagar,37,2,-,,-,-,-,-,-,-,62   ,08/03/2011
9,Ahmednagar,38,1,28,7,60,27,0,0,-5,1,62   ,08/04/2011
9,Ahmednagar,38,-1,21,-2,57,18,0,10,-6,2,62   ,08/05/2011
8,Ahmednagar,35,0,23,0,70,4,0,0,-26,2,62   ,08/06/2011
8,Ahmednagar,25,5,21,-1,90,13,-,-,-,-,62   ,08/07/2011
9,Ahmednagar,29,0,-,,-,-,-,-,-,-,62   ,08/08/2011
9,Ahmednagar,29,-1,-,,85,3,0,106,-219,12,62   ,08/09/2011
9,Ahmednagar,-,-,21,-,85,15,0,0,-30,14,62   ,08/10/2011
9,Ahmednagar,34,4,8,-8,90,30,0,19,-65,16,62   ,08/11/2011
8,Ahmednagar,33,4,11,-2,85,27,0,19,-94,16,62   ,08/12/2011
9,Ahmednagar,31,2,4,-8,90,35,0,0,-1,0,62   ,09/01/2011
9,Ahmednagar,-,-,12,-1,80,32,0,0,-2,0,62   ,09/02/2011
9,Ahmednagar,37,2,19,2,70,34,0,0,0,1,62   ,09/03/2011
9,Ahmednagar,39,2,18,-3,60,27,0,0,-5,1,62   ,09/04/2011
8,Ahmednagar,37,2,23,0,65,-1,0,0,-31,2,62   ,09/06/2011
9,Ahmednagar,27,-3,22,0,90,13,0,13,-117,3,62   ,09/07/2011
9,Ahmednagar,30,0,19,-1,90,8,0,106,-225,12,62   ,09/09/2011
9,Ahmednagar,34,3,19,-1,75,5,0,0,-37,14,62   ,09/10/2011
8,Ahmednagar,34,4,13,-3,75,15,0,19,-65,16,62   ,09/11/2011
9,Ahmednagar,32,3,9,-5,90,32,0,19,-94,16,62   ,09/12/2011
9,Ahmednagar,31,2,4,-8,75,20,0,-,-,-,62   ,10/01/2011
9,Ahmednagar,33,1,13,-1,70,25,0,0,-2,0,62   ,10/02/2011
9,Ahmednagar,36,1,14,-3,70,34,0,0,-1,0,62   ,10/03/2011
8,Ahmednagar,38,1,-,,-,-,-,-,-,-,62   ,10/04/2011
9,Ahmednagar,33,-1,22,-1,85,16,0,0,-35,2,62   ,10/06/2011
9,Ahmednagar,28,-2,21,-1,80,2,0,13,-120,3,62   ,10/07/2011
8,Ahmednagar,28,-1,22,1,80,0,9,26,-211,4,62   ,10/08/2011
9,Ahmednagar,30,0,-,,95,13,0,106,-231,12,62   ,10/09/2011
8,Ahmednagar,35,4,18,-2,90,20,0,0,-40,14,62   ,10/10/2011
