,0,1,2,3,4,5,6,7,8,9,10,11,12
26,Brahmapuri,31,-1,25,1,80,-2,12,-,-,-,139  ,08/07/2011
26,Brahmapuri,25,-5,23,0,85,2,39,-,-,-,139  ,08/09/2011
24,Brahmapuri,34,2,24,2,70,-11,0,-,-,-,139  ,08/10/2011
25,Brahmapuri,-,-,19,-,75,26,0,-,-,-,139  ,08/11/2011
25,Brahmapuri,33,4,15,1,55,-19,0,-,-,-,139  ,08/12/2011
27,Brahmapuri,27,-1,9,-5,65,-9,0,-,-,-,139  ,09/01/2011
26,Brahmapuri,34,4,17,3,75,7,0,0,-18,-,139  ,09/02/2011
27,Brahmapuri,37,3,21,3,70,14,0,-,-,-,139  ,09/03/2011
26,Brahmapuri,37,-1,-,,-,-,-,-,-,-,139  ,09/04/2011
26,Brahmapuri,39,-1,29,2,55,-5,0,-,-,-,139  ,09/06/2011
26,Brahmapuri,31,-1,25,1,85,3,5,-,-,-,139  ,09/07/2011
26,Brahmapuri,-,-,23,-,85,2,2,-,-,-,139  ,09/09/2011
25,Brahmapuri,34,2,24,2,70,-11,0,-,-,-,139  ,09/10/2011
24,Brahmapuri,35,4,18,0,65,-9,0,-,-,-,139  ,09/11/2011
26,Brahmapuri,33,4,15,1,50,-24,0,-,-,-,139  ,09/12/2011
27,Brahmapuri,28,0,10,-4,60,-14,0,-,-,-,139  ,10/01/2011
27,Brahmapuri,34,3,17,2,80,15,0,-,-,-,139  ,10/02/2011
27,Brahmapuri,-,-,20,2,17,14,0,-,-,-,139  ,10/03/2011
26,Brahmapuri,38,0,23,0,90,41,0,-,-,-,139  ,10/04/2011
27,Brahmapuri,38,-1,30,3,53,10,0,-,-,-,139  ,10/06/2011
27,Brahmapuri,32,0,25,1,85,0,3,-,-,-,139  ,10/07/2011
25,Brahmapuri,30,0,24,0,80,-9,15,-,-,-,139  ,10/08/2011
26,Brahmapuri,29,-1,24,1,82,-1,0,-,-,-,139  ,10/09/2011
24,Brahmapuri,-,-,24,-,80,-1,0,-,-,-,139  ,10/10/2011
25,Brahmapuri,33,2,17,-1,48,-26,0,1,-,110,139  ,10/11/2011
25,Brahmapuri,33,4,15,1,50,-24,0,-,-,-,139  ,10/12/2011
27,Brahmapuri,28,0,-,,-,-,-,-,-,-,139  ,11/01/2011
26,Brahmapuri,37,3,22,4,80,24,0,-,-,-,139  ,11/03/2011
27,Brahmapuri,39,0,24,1,80,31,0,-,-,-,139  ,11/04/2011
24,Brahmapuri,-,-,29,-,52,-,0,41,5,8,139  ,11/05/2011
27,Brahmapuri,37,-2,27,0,55,-8,0,-,-,-,139  ,11/06/2011
26,Brahmapuri,33,2,26,2,80,-5,0,-,-,-,139  ,11/07/2011
25,Brahmapuri,31,2,24,0,80,-9,20,-,-,-,139  ,11/08/2011
24,Brahmapuri,31,1,24,1,29,-4,0,-,-,-,139  ,11/09/2011
26,Brahmapuri,35,3,25,3,85,4,0,-,-,-,139  ,11/10/2011
25,Brahmapuri,33,4,15,1,45,29,0,-,1,110,139  ,11/12/2011
27,Brahmapuri,27,-1,9,-5,60,-13,0,-,-,-,139  ,12/01/2011
27,Brahmapuri,-,-,18,3,90,25,0,-,-,-,139  ,12/02/2011
27,Brahmapuri,36,1,19,0,60,5,0,-,-,-,139  ,12/03/2011
26,Brahmapuri,40,1,24,0,80,31,0,-,-,-,139  ,12/04/2011
24,Brahmapuri,43,1,27,1,50,5,0,42,5,8,139  ,12/05/2011
26,Brahmapuri,41,2,31,4,30,-13,0,27,-,11,139  ,12/06/2011
27,Brahmapuri,32,1,26,2,80,-5,2,-,-,-,139  ,12/07/2011
26,Brahmapuri,32,2,25,1,80,-9,1,-,-,-,139  ,12/08/2011
25,Brahmapuri,31,-1,25,-2,85,-2,1,-,-,-,139  ,12/09/2011
25,Brahmapuri,35,3,25,3,73,-8,1,1,-,40,139  ,12/10/2011
24,Brahmapuri,34,3,18,0,68,-5,0,1,-,110,139  ,12/11/2011
25,Brahmapuri,32,4,15,1,50,24,0,-,-,-,139  ,12/12/2011
26,Brahmapuri,29,1,10,-4,60,-13,0,-,-,-,139  ,13/01/2011
26,Brahmapuri,35,4,16,1,85,20,0,-,-,-,139  ,13/02/2011
27,Brahmapuri,35,0,18,-1,65,10,0,-,-,-,139  ,13/03/2011
25,Brahmapuri,40,1,-,,-,-,-,-,-,-,139  ,13/04/2011
24,Brahmapuri,-,-,28,-,50,5,0,-,-,-,139  ,13/05/2011
26,Brahmapuri,41,2,30,,55,-,0,-,-,-,139  ,13/06/2011
25,Brahmapuri,33,2,26,2,75,-10,1,-,-,-,139  ,13/07/2011
26,Brahmapuri,34,4,26,2,70,-16,0,-,-,-,139  ,13/09/2011
26,Brahmapuri,-,-,24,-,70,-10,0,-,-,-,139  ,13/10/2011
25,Brahmapuri,35,5,19,2,65,-8,0,-,-,-,139  ,13/11/2011
25,Brahmapuri,32,4,-,,-,-,-,-,-,-,139  ,13/12/2011
27,Brahmapuri,32,4,12,-2,65,-8,0,-,-,-,139  ,14/01/2011
27,Brahmapuri,35,4,17,2,85,20,0,-,-,-,139  ,14/02/2011
27,Brahmapuri,36,1,18,-1,70,15,0,-,-,-,139  ,14/03/2011
27,Brahmapuri,40,1,26,2,75,26,0,-,-,-,139  ,14/04/2011
24,Brahmapuri,45,3,27,1,51,6,0,-,-,-,139  ,14/05/2011
26,Brahmapuri,41,2,26,-1,75,12,5,-,-,-,139  ,14/06/2011
25,Brahmapuri,33,2,-,,-,-,-,-,-,-,139  ,14/07/2011
26,Brahmapuri,34,3,25,1,85,-1,10,-,-,-,139  ,14/09/2011
25,Brahmapuri,35,5,22,5,75,2,0,1,-,110,139  ,14/11/2011
24,Brahmapuri,32,4,-,,-,-,-,-,-,-,139  ,14/12/2011
26,Brahmapuri,35,3,18,3,80,17,0,-,-,-,139  ,15/02/2011
27,Brahmapuri,37,2,19,0,75,20,0,-,-,-,139  ,15/03/2011
27,Brahmapuri,40,1,24,0,75,26,0,-,-,-,139  ,15/04/2011
24,Brahmapuri,45,3,29,3,57,12,0,-,-,-,139  ,15/05/2011
26,Brahmapuri,36,-2,26,0,85,19,6,-,-,-,139  ,15/06/2011
