,0,1,2,3,4,5,6,7,8,9,10,11,12
17,Sangli,29,1,23,2,90,3,0,189,-63,27,67   ,08/08/2011
17,Sangli,27,-4,22,0,95,14,3,295,-34,37,67   ,08/09/2011
16,Sangli,33,3,-,,-,-,-,-,-,-,67   ,08/11/2011
16,Sangli,31,1,17,1,60,5,0,25,-110,46,67   ,08/12/2011
18,Sangli,31,1,13,-1,75,13,0,0,-3,0,67   ,09/01/2011
17,Sangli,35,3,15,0,75,17,0,0,-3,0,67   ,09/02/2011
18,Sangli,39,4,21,3,57,4,0,0,0,3,67   ,09/03/2011
17,Sangli,-,-,21,-,70,9,0,0,-10,3,67   ,09/04/2011
17,Sangli,31,2,23,1,90,1,1,14,-32,9,67   ,09/06/2011
17,Sangli,29,0,22,0,90,4,3,107,-36,19,67   ,09/07/2011
16,Sangli,29,1,22,1,85,-2,4,193,-63,27,67   ,09/08/2011
17,Sangli,-,-,22,-,90,9,0,295,-35,37,67   ,09/09/2011
15,Sangli,34,4,-,,-,-,-,-,-,-,67   ,09/11/2011
17,Sangli,31,1,15,-1,80,25,0,25,-110,46,67   ,09/12/2011
18,Sangli,30,0,13,-1,80,18,0,0,-3,0,67   ,10/01/2011
18,Sangli,34,2,14,-1,65,9,0,0,-3,0,67   ,10/02/2011
18,Sangli,38,3,19,1,53,0,0,0,0,3,67   ,10/03/2011
17,Sangli,37,1,24,3,70,9,3,3,-8,4,67   ,10/04/2011
18,Sangli,27,-5,22,0,90,10,13,28,-21,11,67   ,10/06/2011
18,Sangli,29,0,21,-1,90,4,1,108,-39,19,67   ,10/07/2011
16,Sangli,29,1,22,1,98,11,2,194,-64,27,67   ,10/08/2011
17,Sangli,29,-2,-,,-,-,-,-,-,-,67   ,10/09/2011
16,Sangli,33,3,18,2,75,20,0,25,-110,46,67   ,10/12/2011
18,Sangli,30,0,12,-2,75,14,0,0,-3,0,67   ,11/01/2011
18,Sangli,34,2,14,-1,55,-1,0,0,-3,0,67   ,11/02/2011
17,Sangli,37,2,18,0,60,7,0,0,0,3,67   ,11/03/2011
18,Sangli,37,-1,23,2,88,17,0,3,-8,4,67   ,11/04/2011
18,Sangli,27,-5,2,0,90,10,5,32,-17,11,67   ,11/06/2011
17,Sangli,31,3,21,-1,90,4,3,111,-39,19,67   ,11/07/2011
17,Sangli,29,1,22,1,90,3,1,195,-69,27,67   ,11/08/2011
17,Sangli,35,4,21,1,90,12,1,-,-,-,67   ,11/10/2011
16,Sangli,32,2,18,2,65,10,0,25,-110,46,67   ,11/12/2011
18,Sangli,31,1,12,-2,75,14,0,0,-3,0,67   ,12/01/2011
18,Sangli,35,3,15,0,65,9,0,0,-3,0,67   ,12/02/2011
18,Sangli,38,2,-,,-,-,-,-,-,-,67   ,12/03/2011
17,Sangli,37,-1,23,2,75,12,0,3,-9,4,67   ,12/04/2011
17,Sangli,28,-4,-,,-,-,-,-,-,-,67   ,12/06/2011
18,Sangli,31,3,23,1,90,4,0,111,-44,19,67   ,12/07/2011
17,Sangli,30,2,23,2,90,3,1,196,-70,27,67   ,12/08/2011
16,Sangli,32,1,22,2,90,12,2,-,-,-,67   ,12/10/2011
16,Sangli,33,3,19,4,65,6,0,25,-111,46,67   ,12/12/2011
17,Sangli,31,1,-,,-,-,-,-,-,-,67   ,13/01/2011
17,Sangli,34,2,15,0,65,9,0,0,-3,0,67   ,13/02/2011
18,Sangli,37,1,20,2,50,-4,0,0,0,3,67   ,13/03/2011
16,Sangli,38,0,25,4,80,17,2,2,-10,4,67   ,13/04/2011
17,Sangli,29,-3,23,1,90,10,1,33,-22,11,67   ,13/06/2011
16,Sangli,30,2,22,0,90,4,0,112,-47,19,67   ,13/07/2011
17,Sangli,29,1,22,1,90,3,3,199,-69,28,67   ,13/08/2011
17,Sangli,31,0,21,0,90,4,1,296,-50,37,67   ,13/09/2011
17,Sangli,31,0,22,2,90,14,5,8,-60,44,67   ,13/10/2011
16,Sangli,32,-,19,-,80,21,0,25,-111,46,67   ,13/12/2011
18,Sangli,31,1,12,-2,75,14,0,0,-3,0,67   ,14/01/2011
18,Sangli,34,3,15,0,80,24,0,0,-3,0,67   ,14/02/2011
18,Sangli,37,1,20,2,55,1,0,0,0,3,67   ,14/03/2011
18,Sangli,39,1,25,4,75,12,0,6,-11,4,67   ,14/04/2011
17,Sangli,31,-1,23,1,85,5,0,33,-26,11,67   ,14/06/2011
17,Sangli,27,-1,21,-1,98,12,7,118,-43,20,67   ,14/07/2011
17,Sangli,29,1,23,2,90,3,1,200,-71,28,67   ,14/08/2011
17,Sangli,32,3,21,0,90,4,3,300,-48,38,67   ,14/09/2011
16,Sangli,33,2,22,2,95,19,8,16,-55,45,67   ,14/10/2011
15,Sangli,31,1,19,4,75,16,0,25,-112,46,67   ,14/12/2011
18,Sangli,31,1,-,,-,-,-,0,0,0,67   ,15/01/2011
17,Sangli,35,2,15,-1,85,29,0,0,-3,0,67   ,15/02/2011
18,Sangli,-,-,19,-,58,4,0,0,0,3,67   ,15/03/2011
18,Sangli,38,0,22,1,80,17,2,7,-8,4,67   ,15/04/2011
15,Sangli,41,3,24,1,87,15,0,-,-,-,67   ,15/05/2011
17,Sangli,30,-2,23,1,90,9,0,33,-29,11,67   ,15/06/2011
18,Sangli,25,-3,22,0,90,3,1,120,-45,20,67   ,15/07/2011
16,Sangli,29,1,22,1,95,8,3,203,-71,28,67   ,15/08/2011
17,Sangli,30,1,22,1,90,4,0,300,-49,38,67   ,15/09/2011
17,Sangli,33,2,22,2,90,14,3,19,-52,46,67   ,15/10/2011
15,Sangli,-,-,19,-,80,15,0,-,-,-,67   ,15/11/2011
17,Sangli,31,1,-,,-,-,-,-,-,-,67   ,15/12/2011
17,Sangli,32,2,12,-2,75,14,0,0,-3,0,67   ,16/01/2011
18,Sangli,32,-1,15,-1,90,34,0,0,-3,0,67   ,16/02/2011
18,Sangli,37,1,19,1,50,-4,0,0,0,3,67   ,16/03/2011
17,Sangli,37,-1,23,1,80,16,0,7,-9,4,67   ,16/04/2011
18,Sangli,35,-3,25,2,70,-3,0,-,-,-,67   ,16/05/2011
18,Sangli,29,-3,22,0,85,4,1,35,-33,11,67   ,16/06/2011
18,Sangli,29,1,22,0,90,7,1,121,-47,20,67   ,16/07/2011
16,Sangli,30,2,22,1,90,3,1,205,-72,28,67   ,16/08/2011
17,Sangli,31,2,21,0,90,4,55,355,-2,43,67   ,16/09/2011
12,Sangli,-,-,22,-,90,14,0,-,-,-,67,16/10/2011
