,0,1,2,3,4,5,6,7,8,9,10,11,12
36,Hyderabad,32,3,17,0,67,-1,0,40,-48,58,82   ,07/11/2011
34,Hyderabad,31,3,16,2,60,-10,0,39,-67,58,82   ,07/12/2011
36,Hyderabad,29,1,10,-4,55,-24,0,0,-2,0.0,82   ,08/01/2011
35,Hyderabad,33,3,16,0,60,-7,0,0,-9,0,82   ,08/02/2011
37,Hyderabad,38,4,20,1,48,-8,0,0,-2,3,82   ,08/03/2011
37,Hyderabad,36,0,22,-1,70,18,0,2,-18,3,82   ,08/04/2011
35,Hyderabad,40,1,26,0,42,-6,0,8,-36,3,82   ,08/05/2011
36,Hyderabad,34,-2,23,2,85,20,7,8,-9,4,82   ,08/06/2011
36,Hyderabad,31,0,22,-1,75,-6,0,84,-57,12,82   ,08/07/2011
32,Hyderabad,31,1,24,2,75,-7,1,220,-91,25,82   ,08/08/2011
36,Hyderabad,31,1,23,1,80,-3,6,470,34,50,82   ,08/09/2011
34,Hyderabad,35,5,22,2,75,0,TR,TR,-24,55,82   ,08/10/2011
33,Hyderabad,-,-,16,-,60,-8,0,40,-48,58,82   ,08/11/2011
35,Hyderabad,31,3,15,1,55,-15,0,39,-67,58,82   ,08/12/2011
37,Hyderabad,31,3,11,-3,65,-14,0,0,-2,0,82   ,09/01/2011
36,Hyderabad,34,4,15,-1,50,-20,0,0,-9,-,82   ,09/02/2011
37,Hyderabad,38,4,22,3,43,13,0,0,-2,3,82   ,09/03/2011
36,Hyderabad,36,0,24,1,57,5,0,2,-19,3,82   ,09/04/2011
36,Hyderabad,34,-2,24,-1,70,5,1,9,-11,4,82   ,09/06/2011
36,Hyderabad,33,2,21,-2,65,-16,0,84,-62,12,82   ,09/07/2011
32,Hyderabad,33,3,24,2,80,-2,0,220,-94,25,82   ,09/08/2011
36,Hyderabad,32,2,23,1,75,-8,0,470,1,51,82   ,09/09/2011
34,Hyderabad,34,4,22,2,70,-5,0,TR,-27,55,82   ,09/10/2011
33,Hyderabad,3,3,17,0,60,-8,0,40,-48,58,82   ,09/11/2011
35,Hyderabad,30,2,17,3,75,5,0,39,-67,58,82   ,09/12/2011
37,Hyderabad,31,3,10,-4,65,-14,0,0,-2,0,82   ,10/01/2011
37,Hyderabad,34,3,16,0,40,-25,0,0,-9,0,82   ,10/02/2011
37,Hyderabad,38,4,22,3,45,-11,0,0,-3,3,82   ,10/03/2011
36,Hyderabad,34,-2,23,0,65,13,0,2,-20,3,82   ,10/04/2011
37,Hyderabad,35,0,23,-1,75,7,0,9,-13,4,82   ,10/06/2011
37,Hyderabad,34,3,22,0,65,-17,TR,-,-,-,82   ,10/07/2011
35,Hyderabad,33,3,24,2,98,16,0,220,-98,25,82   ,10/08/2011
35,Hyderabad,32,2,23,1,75,8,0,470,-,50,82   ,10/09/2011
33,Hyderabad,34,4,22,2,75,0,0,TR,-29,55,82   ,10/10/2011
35,Hyderabad,32,3,15,-2,57,-11,0,39,-51,59,82   ,10/11/2011
35,Hyderabad,32,4,17,3,70,0,0,39,-67,58,82   ,10/12/2011
37,Hyderabad,29,1,9,-5,50,-29,0,0,-2,0,82   ,11/01/2011
35,Hyderabad,33,2,17,1,40,-25,0,0,-9,0,82   ,11/02/2011
36,Hyderabad,37,3,21,2,45,-11,0,-,-,-,82   ,11/03/2011
37,Hyderabad,35,-2,22,-1,43,-8,0,2,-21,3,82   ,11/04/2011
34,Hyderabad,34,-5,25,-1,35,-14,0,8,-37,3,82   ,11/05/2011
36,Hyderabad,33,-2,23,-1,80,12,2,11,-15,5,82   ,11/06/2011
36,Hyderabad,36,6,23,1,65,-17,0,84,-72,12,82   ,11/07/2011
35,Hyderabad,33,3,24,2,80,-2,0,220,-102,25,82   ,11/08/2011
33,Hyderabad,33,3,23,1,75,-8,0,470,-11,50,82   ,11/09/2011
35,Hyderabad,34,4,22,2,95,20,26,26,-6,57,82   ,11/10/2011
35,Hyderabad,33,5,17,3,75,5,0,39,-67,59,82   ,11/12/2011
37,Hyderabad,30,2,9,-5,60,-19,0,0,-2,0,82   ,12/01/2011
37,Hyderabad,32,1,16,0,48,17,0,0,-10,0,82   ,12/02/2011
37,Hyderabad,37,3,21,1,55,0,0,0,-3,3,82   ,12/03/2011
36,Hyderabad,37,0,23,0,53,2,0,2,-22,3,82   ,12/04/2011
34,Hyderabad,41,2,24,-2,32,-17,0,8,-38,3,82   ,12/05/2011
35,Hyderabad,35,0,27,-1,65,-3,0,11,-17,5,82   ,12/06/2011
37,Hyderabad,35,5,22,0,70,-12,1,84,-76,12,82   ,12/07/2011
36,Hyderabad,34,4,24,2,70,-12,0,220,-106,25,82   ,12/08/2011
34,Hyderabad,33,3,24,2,65,18,0,470,-17,50,82   ,12/09/2011
34,Hyderabad,32,2,23,3,85,10,TR,26,-9,57,82   ,12/10/2011
34,Hyderabad,33,4,17,1,57,-11,0,39,-53,59,82   ,12/11/2011
35,Hyderabad,28,0,20,7,64,-14,0,39,-67,59,82   ,12/12/2011
36,Hyderabad,31,3,10,-4,55,-24,0,0,-3,0,82   ,13/01/2011
36,Hyderabad,33,2,15,-1,40,-25,0,0,-10,0,82   ,13/02/2011
37,Hyderabad,34,0,21,1,60,5,0,0,-3,3,82   ,13/03/2011
35,Hyderabad,38,1,24,1,55,4,0,2,-22,3,82   ,13/04/2011
34,Hyderabad,42,4,25,-1,40,-9,0,8,-39,3,82   ,13/05/2011
35,Hyderabad,37,2,24,0,65,-3,0,11,-20,5,82   ,13/06/2011
35,Hyderabad,31,1,21,-1,95,13,21,11,-60,14,82   ,13/07/2011
33,Hyderabad,33,3,23,1,85,3,3,223,-107,-,82   ,13/08/2011
36,Hyderabad,34,4,24,3,70,-11,0,470,-23,50,82   ,13/09/2011
34,Hyderabad,31,1,23,3,85,12,8,34,-3,58,82   ,13/10/2011
35,Hyderabad,33,4,18,2,60,-8,0,39,-54,58,82   ,13/11/2011
34,Hyderabad,30,2,19,6,85,7,0,39,107,59,82   ,13/12/2011
36,Hyderabad,31,3,11,-3,75,-4,0,0,-3,0,82   ,14/01/2011
37,Hyderabad,33,2,16,0,38,-27,0,0,-10,0,82   ,14/02/2011
37,Hyderabad,35,1,20,0,60,5,0,0,-3,3,82   ,14/03/2011
37,Hyderabad,39,2,21,-2,55,4,1,3,-22,3,82   ,14/04/2011
34,Hyderabad,42,3,28,2,55,6,0,8,-40,3,82   ,14/05/2011
36,Hyderabad,37,2,24,0,70,2,0,11,-23,5,82   ,14/06/2011
35,Hyderabad,25,-5,21,-1,90,8,22,127,-43,16,82   ,14/07/2011
35,Hyderabad,30,0,24,2,75,-7,22,245,-89,28,82   ,14/08/2011
36,Hyderabad,33,3,23,2,90,9,3,473,-26,51,82   ,14/09/2011
