,0,1,2,3,4,5,6,7,8,9,10,11,12
25,Akola,39,3,19,1,50,14,0,5,3,TR,83   ,08/03/2011
25,Akola,37,-3,20,-3,80,50,9,20,8,2,83   ,08/04/2011
23,Akola,41,-2,28,0,43,9,0,29,13,-,83   ,08/05/2011
24,Akola,41,2,22,-5,90,31,55,77,77,11,83   ,08/06/2011
24,Akola,32,-1,23,-1,95,17,45,213,213,25,83   ,08/07/2011
24,Akola,32,1,24,0,85,3,0,361,-72,39,83   ,08/08/2011
24,Akola,31,0,23,0,85,3,TR,550,-54,60,83   ,08/09/2011
22,Akola,-,-,21,-,70,2,0,0,-16,11,83   ,08/10/2011
23,Akola,36,5,-,,-,-,-,-,-,-,83   ,08/11/2011
23,Akola,33,3,14,1,60,0,0,2,-68,71,83   ,08/12/2011
25,Akola,29,-1,7,-6,75,24,0,0,-5,0,83   ,09/01/2011
24,Akola,34,3,15,1,65,14,0,0,-13,-,83   ,09/02/2011
25,Akola,39,3,21,3,48,12,0,5,3,TR,83   ,09/03/2011
24,Akola,38,-2,-,,-,-,-,-,-,-,83   ,09/04/2011
24,Akola,35,-4,25,-2,70,11,0,77,60,11,83   ,09/06/2011
24,Akola,29,-4,23,-1,80,2,20,232,27,27,83   ,09/07/2011
22,Akola,32,1,-,,-,-,-,-,-,-,83   ,09/08/2011
24,Akola,29,-2,22,-1,85,3,4,554,-54,60,83   ,09/09/2011
23,Akola,37,4,21,0,70,2,1,1,-20,71,83   ,09/10/2011
22,Akola,-,-,15,-,65,5,0,1,-46,71,83   ,09/11/2011
24,Akola,33,3,12,-1,53,-7,0,2,-69,71,83   ,09/12/2011
25,Akola,30,0,7,-6,75,24,0,0,-5,0,83   ,10/01/2011
25,Akola,35,3,15,0,60,13,0,0,-13,0,83   ,10/02/2011
25,Akola,37,1,17,-1,50,14,0,5,2,0,83   ,10/03/2011
24,Akola,39,-1,23,0,47,17,0,20,7,2,83   ,10/04/2011
25,Akola,39,1,25,-2,60,-3,0,77,77,11,83   ,10/06/2011
25,Akola,33,0,22,-2,80,0,2,234,29,27,83   ,10/07/2011
23,Akola,29,-2,23,-1,85,3,TR,361,-90,39,83   ,10/08/2011
24,Akola,32,1,23,0,85,3,2,556,-61,61,83   ,10/09/2011
22,Akola,38,5,21,0,65,-3,0,1,-23,71,83   ,10/10/2011
23,Akola,35,4,14,-2,68,8,0,2,-,72,83   ,10/11/2011
23,Akola,33,3,12,-1,65,5,0,2,-69,71,83   ,10/12/2011
25,Akola,29,-1,7,-7,45,-5,0,0,-6,0,83   ,11/01/2011
25,Akola,35,3,17,2,50,3,0,0,-13,0,83   ,11/02/2011
24,Akola,36,0,16,-2,50,14,0,5,1,TR,83   ,11/03/2011
25,Akola,40,0,24,0,43,13,0,20,7,2,83   ,11/04/2011
22,Akola,43,0,27,-1,45,8,0,29,29,3,83   ,11/05/2011
25,Akola,39,1,24,-3,65,2,1,77,53,11,83   ,11/06/2011
24,Akola,34,2,23,-1,75,5,0,234,234,27,83   ,11/07/2011
23,Akola,32,1,22,-2,75,-7,0,361,-98,39,83   ,11/08/2011
22,Akola,31,0,22,-1,80,-2,3,559,-62,61,83   ,11/09/2011
24,Akola,37,4,23,2,60,-8,0,1,-25,71,83   ,11/10/2011
23,Akola,33,3,12,-1,62,2,0,-,2,72,83   ,11/12/2011
25,Akola,29,-1,8,-6,70,20,0,0,-6,0,83   ,12/01/2011
25,Akola,35,3,16,1,70,23,0,0,-13,0,83   ,12/02/2011
25,Akola,37,0,15,-4,53,18,0,5,1,TR,83   ,12/03/2011
24,Akola,41,1,24,0,40,10,0,20,20,2,83   ,12/04/2011
22,Akola,42,-1,27,-1,32,-5,0,29,12,3,83   ,12/05/2011
24,Akola,40,2,20,-1,60,-3,0,77,-,13,83   ,12/06/2011
25,Akola,33,1,23,-1,85,5,6,240,240,27,83   ,12/07/2011
24,Akola,33,2,23,-1,85,3,0,361,-102,39,83   ,12/08/2011
23,Akola,31,0,21,-2,80,-2,23,582,-43,63,83   ,12/09/2011
23,Akola,35,2,22,1,80,12,0,1,-28,71,83   ,12/10/2011
22,Akola,37,6,16,1,58,-1,0,2,-,71,83   ,12/11/2011
23,Akola,32,2,11,-2,55,-5,0,2,-70,71,83   ,12/12/2011
24,Akola,32,2,9,-5,75,25,0,0,-7,0,83   ,13/01/2011
24,Akola,35,3,16,1,47,0,0,0,-13,0,83   ,13/02/2011
25,Akola,35,-2,15,-4,53,18,0,5,1,0,83   ,13/03/2011
23,Akola,42,2,27,3,37,7,0,20,7,2,83   ,13/04/2011
22,Akola,41,-2,27,-1,45,8,0,29,11,3,83   ,13/05/2011
24,Akola,41,3,23,-4,65,2,17,95,58,13,83   ,13/06/2011
23,Akola,31,-1,23,-1,100,20,10,250,250,28,83   ,13/07/2011
23,Akola,29,-2,21,-3,90,8,16,377,-90,41,83   ,13/08/2011
24,Akola,33,2,23,0,80,-1,3,588,-45,63,83   ,13/09/2011
24,Akola,36,3,22,2,60,-6,0,1,-29,71,83   ,13/10/2011
23,Akola,36,5,17,2,60,1,0,1,-50,71,83   ,13/11/2011
23,Akola,31,1,13,0,65,5,0,2,-70,71,83   ,13/12/2011
25,Akola,34,4,11,-3,70,20,0,0,-7,0,83   ,14/01/2011
25,Akola,36,4,17,2,53,6,0,0,-14,0,83   ,14/02/2011
25,Akola,37,0,15,-4,50,15,0,5,0,0,83   ,14/03/2011
25,Akola,41,1,24,0,37,7,0,20,20,2,83   ,14/04/2011
22,Akola,43,0,28,0,46,9,0,29,11,3,83   ,14/05/2011
24,Akola,39,1,27,0,65,2,0,95,95,13,83   ,14/06/2011
23,Akola,-,-,23,-,90,10,1,251,251,28,83   ,14/07/2011
24,Akola,27,-4,23,-1,85,3,16,399,-,45,83   ,14/08/2011
24,Akola,34,3,24,1,85,4,0,585,-55,63,83   ,14/09/2011
23,Akola,37,4,22,2,65,-1,0,1,-29,71,83   ,14/10/2011
23,Akola,36,5,17,2,50,-1,0,2,-,71,83   ,14/11/2011
22,Akola,31,1,11,-2,60,0,0,2,-70,71,83   ,14/12/2011
25,Akola,34,4,13,-1,65,15,0,0,-7,0,83   ,15/01/2011
24,Akola,31,3,17,2,53,8,0,0,-14,0,83   ,15/02/2011
25,Akola,38,1,17,-2,45,10,0,5,0,TR,83   ,15/03/2011
25,Akola,41,1,24,0,43,13,0,20,7,2,83   ,15/04/2011
22,Akola,43,0,29,3,47,10,0,29,11,3,83   ,15/05/2011
24,Akola,40,3,23,-3,75,9,28,123,123,15,83   ,15/06/2011
25,Akola,31,0,23,-1,85,4,5,256,256,29,83   ,15/07/2011
23,Akola,31,0,23,-1,76,-6,0,399,-,45,83   ,15/08/2011
24,Akola,32,1,22,-1,95,14,77,662,11,71,83   ,15/09/2011
24,Akola,38,5,22,2,65,-1,0,1,-30,71,83   ,15/10/2011
21,Akola,35,4,17,2,50,-9,0,2,-,-,83   ,15/11/2011
24,Akola,31,1,10,-3,60,0,0,2,-70,71,83   ,15/12/2011
24,Akola,31,1,13,-1,67,11,0,0,-7,0,83   ,16/01/2011
25,Akola,35,2,19,4,65,20,0,-,-,-,83   ,16/02/2011
25,Akola,39,2,17,-2,45,10,0,5,0,TR,83   ,16/03/2011
24,Akola,41,1,27,2,40,10,0,20,-,3,83   ,16/04/2011
25,Akola,44,1,27,-1,37,-3,0,29,11,3,83   ,16/05/2011
25,Akola,36,-1,25,-1,65,-1,2,124,124,16,83   ,16/06/2011
25,Akola,30,-1,24,0,90,9,1,257,257,29,83   ,16/07/2011
22,Akola,31,0,23,-1,70,-12,0,393,-89,43,83   ,16/08/2011
24,Akola,32,1,22,-1,90,9,1,663,9,71,83   ,16/09/2011
22,Akola,35,4,14,-1,60,1,0,2,-,-,83   ,16/11/2011
24,Akola,29,-1,7,-7,55,-1,0,0,-8,0.0,83   ,17/01/2011
25,Akola,31,-2,17,2,60,15,0,0,-15,0.0,83   ,17/02/2011
24,Akola,39,2,17,-3,45,11,0,5,-1,TR,83   ,17/03/2011
25,Akola,42,1,27,2,37,7,0,20,-,3,83   ,17/04/2011
24,Akola,43,1,27,-1,37,-3,0,29,10,3,83   ,17/05/2011
23,Akola,-,-,25,-,50,-16,0,124,124,16,83   ,17/06/2011
25,Akola,32,1,24,0,85,4,0,257,257,29,83   ,17/07/2011
22,Akola,33,2,23,-1,75,-7,0,393,-97,43,83   ,17/08/2011
24,Akola,31,0,23,0,85,4,0,663,6,71,83   ,17/09/2011
24,Akola,34,4,13,-1,55,1,0,1,-53,71,83   ,17/11/2011
23,Akola,32,2,11,-2,61,1,0,2,-72,71.0,83   ,17/12/2011
24,Akola,30,0,9,-5,70,14,0,0,-8,0,83   ,18/01/2011
25,Akola,32,-1,15,0,65,20,0,0,-15,0,83   ,18/02/2011
24,Akola,40,3,20,0,40,6,0,5,-1,TR,83   ,18/03/2011
24,Akola,45,3,28,0,43,3,0,29,-,-,83   ,18/05/2011
25,Akola,38,1,26,0,60,-6,0,124,54,16,83   ,18/06/2011
24,Akola,33,2,23,1,85,4,4,260,-,29,83   ,18/07/2011
23,Akola,33,2,24,0,80,-2,0,393,-102,43,83   ,18/08/2011
23,Akola,32,1,22,-1,85,5,2,664,7,71,83   ,18/09/2011
23,Akola,37,4,20,1,80,15,0,-,-,-,83   ,18/10/2011
22,Akola,35,5,-,,-,-,-,-,-,-,83   ,18/11/2011
25,Akola,32,2,11,-3,50,-6,0,0,-8,0,83   ,19/01/2011
25,Akola,32,-1,17,2,65,20,0,0,-14,0,83   ,19/02/2011
22,Akola,40,3,19,-1,43,9,0,5,-1,TR,83   ,19/03/2011
24,Akola,41,0,25,0,37,7,0,20,5,2,83   ,19/04/2011
24,Akola,45,3,30,2,40,0,0,29,29,3,83   ,19/05/2011
25,Akola,37,0,27,1,60,-6,0,-,-,-,83   ,19/06/2011
25,Akola,33,2,23,-1,85,4,38,299,27,33,83   ,19/07/2011
23,Akola,34,3,23,0,98,16,4,397,-103,43,83   ,19/08/2011
23,Akola,32,0,22,-1,80,0,0,665,2,71,83   ,19/09/2011
24,Akola,35,5,13,-1,55,1,0,1,-55,71,83   ,19/11/2011
24,Akola,32,2,11,-2,70,10,0,2,-73,71,83   ,19/12/2011
25,Akola,32,2,11,-3,65,9,0,0,-8,0,83   ,20/01/2011
25,Akola,33,0,19,3,65,22,0,0,-14,0,83   ,20/02/2011
24,Akola,41,4,20,0,46,12,0,5,-1,TR,83   ,20/03/2011
25,Akola,42,1,25,0,37,7,0,20,20,2,83   ,20/04/2011
24,Akola,44,2,29,2,37,12,0,29,29,3,83   ,20/05/2011
25,Akola,37,1,27,1,65,-5,0,124,124,16,83   ,20/06/2011
25,Akola,30,1,22,-2,90,8,17,315,315,35,83   ,20/07/2011
24,Akola,31,0,23,0,90,8,0,397,-107,43,83   ,20/08/2011
23,Akola,32,1,22,-1,82,2,0,665,-2,71,83   ,20/09/2011
23,Akola,35,5,14,0,56,2,0,2,-55,71.0,83   ,20/11/2011
24,Akola,30,0,11,-2,61,1,0,2,-73,71,83   ,20/12/2011
24,Akola,31,0,9,5,65,10,0,0,-9,0,83   ,21/01/2011
25,Akola,30,-4,17,1,65,22,0,0,-15,0,83   ,21/02/2011
25,Akola,39,2,19,-1,25,-9,0,5,-2,TR,83   ,21/03/2011
25,Akola,41,0,27,2,40,9,0,20,5,2,83   ,21/04/2011
24,Akola,43,1,27,-1,50,7,0,29,7,3,83   ,21/05/2011
25,Akola,37,1,27,1,65,-5,0,124,124,16,83   ,21/06/2011
25,Akola,28,-3,23,-1,85,3,6,321,321,35,83   ,21/07/2011
23,Akola,33,2,23,0,95,13,20,423,-91,47,83   ,21/08/2011
23,Akola,32,0,21,-2,80,0,0,665,-6,71,83   ,21/09/2011
24,Akola,35,5,14,0,55,1,0,1,-56,71,83   ,21/11/2011
25,Akola,31,0,9,-5,7,15,0,0,-9,0,83   ,22/01/2011
25,Akola,31,-3,19,3,60,17,0,0,-7,0,83   ,22/02/2011
22,Akola,40,2,23,2,27,-5,0,5,-,-,83   ,22/03/2011
24,Akola,42,1,25,0,55,24,0,20,5,2,83   ,22/04/2011
23,Akola,42,0,28,0,52,9,0,29,7,3,83   ,22/05/2011
25,Akola,34,-2,27,1,65,-5,0,124,124,16,83   ,22/06/2011
25,Akola,29,2,23,-1,90,8,0,321,321,35,83   ,22/07/2011
24,Akola,31,0,23,0,95,13,1,424,-95,47,83   ,22/08/2011
23,Akola,33,1,21,-2,80,0,0,665,-13,71,83   ,22/09/2011
21,Akola,35,5,13,-1,65,11,0,1,-56,71,83   ,22/11/2011
21,Akola,31,1,10,-3,60,0,0,2,-73,71,83   ,22/12/2011
25,Akola,33,-1,17,1,50,7,0,0,-15,0,83   ,23/02/2011
25,Akola,40,2,21,1,40,8,0,5,-3,0,83   ,23/03/2011
25,Akola,39,-2,25,0,57,26,0,20,5,2,83   ,23/04/2011
24,Akola,41,1,28,0,55,12,0,29,29,3,83   ,23/05/2011
24,Akola,35,-1,27,1,65,-5,0,124,21,16,83   ,23/06/2011
25,Akola,28,-3,-,,-,-,-,-,-,-,83   ,23/07/2011
24,Akola,33,2,23,0,84,2,0,424,-103,47,83   ,23/08/2011
23,Akola,33,1,21,-1,81,3,0,665,-,71,83   ,23/09/2011
24,Akola,37,4,16,-3,57,-6,0,1,-37,71,83   ,23/10/2011
22,Akola,33,3,14,0,70,16,0,1,-58,71,83   ,23/11/2011
23,Akola,31,1,12,-1,46,14,0,2,-73,71,83   ,23/12/2011
25,Akola,33,2,11,-3,75,20,0,0,-9,0.0,83   ,24/01/2011
25,Akola,34,0,19,3,55,12,0,0,-15,0,83   ,24/02/2011
25,Akola,39,1,25,5,30,-2,0,5,-3,TR,83   ,24/03/2011
24,Akola,39,-2,23,-2,50,19,8,28,13,3,83   ,24/04/2011
23,Akola,42,0,28,0,55,12,0,29,29,3,83   ,24/05/2011
25,Akola,37,1,26,0,65,-5,0,124,21,16,83   ,24/06/2011
24,Akola,29,-2,-,,-,-,-,-,-,-,83   ,24/07/2011
24,Akola,33,2,22,-1,95,13,14,438,-93,49,83   ,24/08/2011
23,Akola,31,-1,23,1,80,2,0,665,-26,71,83   ,24/09/2011
22,Akola,36,3,-,,-,-,-,-,-,-,83   ,24/10/2011
22,Akola,31,1,15,1,70,16,0,1,-59,71,83   ,24/11/2011
22,Akola,31,1,9,-4,55,-,0,2,-73,71,83   ,24/12/2011
25,Akola,34,3,13,-1,75,20,0,0,-9,0,83   ,25/01/2011
25,Akola,34,-1,18,1,90,49,12,12,-4,1,83   ,25/02/2011
25,Akola,38,0,23,3,48,16,1,5,-2,TR,83   ,25/03/2011
25,Akola,38,-3,21,-4,53,22,1,29,13,3,83   ,25/04/2011
23,Akola,43,1,-,,-,-,-,-,-,-,83   ,25/05/2011
22,Akola,33,-3,23,-2,80,7,1,125,8,16,83   ,25/06/2011
25,Akola,30,-1,22,-2,98,15,10,-,-,-,83   ,25/07/2011
24,Akola,33,2,23,0,90,8,1,439,-103,49,83   ,25/08/2011
23,Akola,33,1,22,0,95,7,0,665,-35,71,83   ,25/09/2011
24,Akola,35,2,16,-3,65,2,0,1,-39,71,83   ,25/10/2011
24,Akola,31,1,13,-1,62.0,8,0,2,-,72,83   ,25/11/2011
25,Akola,33,2,15,1,70,17,0,0,-9,0,83   ,26/01/2011
25,Akola,32,-3,15,-2,65,24,0,12,-5,1,83   ,26/02/2011
25,Akola,39,1,21,1,43,11,0,5,-2,0,83   ,26/03/2011
25,Akola,41,0,23,-3,37,5,0,29,13,3,83   ,26/04/2011
23,Akola,44,3,25,-2,57,-6,0,29,29,3,83   ,26/05/2011
25,Akola,28,-7,23,-2,85,12,12,137,20,17,83   ,26/06/2011
25,Akola,29,-2,24,0,80,-3,0,331,331,36,83   ,26/07/2011
24,Akola,31,0,22,-1,90,8,0,439,-110,49,83   ,26/08/2011
24,Akola,35,3,22,0,85,7,0,665,-40,71,83   ,26/09/2011
22,Akola,35,2,15,-4,60,-3,0,1,-40,71,83   ,26/10/2011
24,Akola,31,1,14,0,60,6,0,1,-61,71,83   ,26/11/2011
21,Akola,33,3,9,-4,65,5,0,2,-73,71,83   ,26/12/2011
25,Akola,32,1,14,0,65,12,0,0,-10,0,83   ,27/01/2011
25,Akola,34,-1,16,2,55,14,0,0,-8,0,83   ,27/02/2011
25,Akola,39,0,18,-3,35,3,0,5,-5,TR,83   ,27/03/2011
25,Akola,43,2,22,4,27,-5,0,29,13,3,83   ,27/04/2011
24,Akola,39,-2,29,2,50,-13,0,29,29,3,83   ,27/05/2011
25,Akola,35,-4,25,-2,70,11,0,77,60,11,83   ,27/06/2011
25,Akola,32,1,23,-1,80,-3,14,345,-,38,83   ,27/07/2011
23,Akola,27,-4,21,-2,90,8,8,447,-105,50,83   ,27/08/2011
24,Akola,33,1,21,-1,80,2,0,665,-42,71,83   ,27/09/2011
24,Akola,36,3,16,-3,60,-3,0,1,-41,71,83   ,27/10/2011
23,Akola,32,2,9,-4,65,6,0,2,-73,71,83   ,27/12/2011
25,Akola,33,2,17,3,60,7,0,0,-10,0,83   ,28/01/2011
25,Akola,34,-1,20,3,65,14,0,12,-5,1.0,83   ,28/02/2011
25,Akola,40,1,19,-2,25,-7,0,1,-5,TR,83   ,28/03/2011
24,Akola,44,3,23,-3,25,-7,0,29,13,3,83   ,28/04/2011
24,Akola,42,1,25,-2,50,-13,7,36,12,3,83   ,28/05/2011
24,Akola,35,0,27,2,70,-3,2,139,139,17,83   ,28/06/2011
25,Akola,33,0,23,-1,80,-3,1,347,34,38,83   ,28/07/2011
23,Akola,27,-4,21,-2,95,13,7,455,-102,50,83   ,28/08/2011
24,Akola,34,2,22,0,80,4,0,665,-46,71,83   ,28/09/2011
23,Akola,36,3,17,-1,70,8,0,1,-43,71,83   ,28/10/2011
24,Akola,33,3,18,4,65,7,0,-,-,-,83   ,28/11/2011
24,Akola,34,3,15,1,60,7,0,0,-10,0,83   ,29/01/2011
25,Akola,39,0,-,-,23,-9,0,1,-5,0,83   ,29/03/2011
25,Akola,43,2,26,0,30,-2,0,29,13,3,83   ,29/04/2011
23,Akola,43,2,29,2,48,-15,0,36,36,3,83   ,29/05/2011
